,#,Наименование,Регистрационный номер,Дата регистрации,Возраст компании,Дата ликвидации,Статус,Код налогоплательщика,Регион регистрации,Вид деятельности/отрасль,Важная информация,"2015, Активы  всего, ед. RUB","2015, Валовая прибыль (убыток), ед. RUB","2015, Валовая рентабельность затрат, %","2015, Валовая рентабельность коммерческих и управленческих расходов, %","2015, Валовая рентабельность, %","2015, Внеоборотные активы, ед. RUB","2015, Выручка, ед. RUB","2015, Дебиторская задолженность, ед. RUB","2015, Денежные средства и денежные эквиваленты, ед. RUB","2015, Добавочный капитал, ед. RUB","2015, Долгосрочные обязательства, ед. RUB","2015, Долгосрочные финансовые вложения, ед. RUB","2015, Заёмные средства (долгосрочные), ед. RUB","2015, Заёмные средства (краткосрочные), ед. RUB","2015, Запасы, ед. RUB","2015, Капитал и резервы, ед. RUB","2015, Коммерческие расходы, ед. RUB","2015, Коэффициент абсолютной ликвидности, %","2015, Коэффициент быстрой ликвидности, %","2015, Коэффициент концентрации собственного капитала (автономии), %","2015, Коэффициент маневренности собственных средств, %","2015, Коэффициент обеспеченности собственными оборотными средствами, %","2015, Коэффициент соотношения заемных и собственных средств, %","2015, Коэффициент текущей ликвидности, %","2015, Краткосрочные обязательства, ед. RUB","2015, Краткосрочные финансовые вложения, ед. RUB","2015, Кредиторская задолженность, ед. RUB","2015, Налог на прибыль, ед. RUB","2015, Нематериальные активы, ед. RUB","2015, Нераспределенная прибыль (непокрытый убыток), ед. RUB","2015, Оборотные активы, ед. RUB","2015, Оплата процентов по долговым обязательствам, ед. RUB","2015, Основные средства , ед. RUB","2015, Получение дивидендов, процентов, ед. RUB","2015, Получение кредитов и займов, ед. RUB","2015, Поступление денежных вкладов собственников (участников), ед. RUB","2015, Поступления арендных, лицензионных, комиссионных платежей, роялти, ед. RUB","2015, Поступления от возврата займов, продажи долговых ценных бумаг, ед. RUB","2015, Поступления от выпуска акций, увеличения долей участия, ед. RUB","2015, Поступления от выпуска облигаций, векселей и других долговых ценных бумаг и др., ед. RUB","2015, Поступления от инвестиционных операций, ед. RUB","2015, Поступления от перепродажи финансовых вложений, ед. RUB","2015, Поступления от продаж, ед. RUB","2015, Поступления от текущих операций, ед. RUB","2015, Поступления от финансовых операций, ед. RUB","2015, Прибыль (убыток) до налогообложения , ед. RUB","2015, Прибыль (убыток) от продажи, ед. RUB","2015, Прибыль от приносящей доход деятельности, ед. RUB","2015, Приобретение акций (долей участия), ед. RUB","2015, Приобретение внеоборотных активов, ед. RUB","2015, Приобретение долговых ценных бумаг, предоставление займов, ед. RUB","2015, Приобретение основных средств, инвентаря и иного имущества, ед. RUB","2015, Продажа акций других организаций, ед. RUB","2015, Продажа внеоборотных активов, ед. RUB","2015, Проценты к получению, ед. RUB","2015, Проценты к уплате, ед. RUB","2015, Прочие внеоборотные активы, ед. RUB","2015, Прочие долгосрочные обязательства, ед. RUB","2015, Прочие доходы, ед. RUB","2015, Прочие расходы, ед. RUB","2015, Расходы на содержание аппарата управления, ед. RUB","2015, Расходы на целевые мероприятия, ед. RUB","2015, Резервный капитал, ед. RUB","2015, Рентабельность активов (ROA), %","2015, Рентабельность активов (п. 1.6 ст.105.8 НК РФ), %","2015, Рентабельность затрат, %","2015, Рентабельность капитала (ROE), %","2015, Рентабельность продаж , %","2015, Себестоимость продаж, ед. RUB","2015, Текущий налог на прибыль, ед. RUB","2015, Управленческие расходы, ед. RUB","2015, Чистая норма прибыли (ROS), %","2015, Чистая прибыль (убыток), ед. RUB","2015, Чистые активы, ед. RUB"
2423,2424,"ТЕХНОТЭК-УДМУРТИЯ, ООО",1071831008578.0,2007-10-10,10.0,2016-08-31,Недействующая,1831124663.0,Удмуртская Республика,Предоставление услуг в области добычи нефти и природного газа,"Прекратило деятельность при присоединении от 31.08.2016, Сообщения о принятии решения о реорганизации от 25.05.2016",5218000.0,2559000.0,0.0427,,0.041,61000.0,62427000.0,5103000.0,40000.0,,,,,,3000.0,1034000.0,,0.0096,1.2318,0.1982,0.941,0.1887,4.0464,1.2326,4184000.0,,4184000.0,,,1024000.0,5157000.0,,61000.0,,,,,,,,,,62617000.0,62622000.0,,2203000.0,2559000.0,,,,,,,,,,,,107000.0,463000.0,,,,0.3065,0.4953,0.0427,6.1462,0.041,59868000.0,,,0.0249,1555000.0,1034000.0
2424,2425,"ТЕХНОТЭК-УРАЛ, ООО",1145658000510.0,2014-01-14,4.0,2016-08-31,Недействующая,5603040725.0,Оренбургская область,Предоставление прочих услуг в области добычи нефти и природного газа,"Прекратило деятельность при присоединении от 31.08.2016, Сообщения о принятии решения о реорганизации от 25.05.2016",3432000.0,6938000.0,0.2134,1.0837,0.1759,101000.0,39454000.0,2950000.0,84000.0,,12000.0,,,,224000.0,399000.0,,0.0278,1.0291,0.1163,0.7469,0.0895,7.599,1.103,3020000.0,,3020000.0,86000.0,,389000.0,3331000.0,,101000.0,,,,,,,,,,39816000.0,46051000.0,,393000.0,536000.0,,,,,,,,,,,,2000.0,145000.0,,,,0.0897,0.1637,0.0138,1.2546,0.0136,32516000.0,87000.0,6402000.0,0.0078,308000.0,400000.0
2425,2426,"ТЕХОЙЛ, ООО",1087746528242.0,2008-04-17,9.5,,Действующая,7707662160.0,Москва,Добыча сырой нефти и нефтяного (попутного) газа,,123625000.0,851000.0,0.0844,0.9331,0.0779,59198000.0,10930000.0,55296000.0,26000.0,,27505000.0,10000.0,20373000.0,6801000.0,,-19033000.0,,0.0149,0.5595,-0.154,4.1103,-1.2143,-7.4953,0.5595,115153000.0,1688000.0,108316000.0,31000.0,4243000.0,-19043000.0,64427000.0,,,,3700000.0,,,,,,,,36940000.0,37519000.0,3700000.0,-3932000.0,-61000.0,,,,,,,,147000.0,1773000.0,,,-8000.0,2237000.0,,,,-0.029,-0.001,-0.0055,0.1772,-0.0056,10079000.0,,912000.0,-0.2834,-3098000.0,-19033000.0
2426,2427,"ТЕХОЙЛ-ГЕОЛОГИЯ, ООО",1117746252326.0,2011-04-04,6.5,,Действующая,7704779450.0,Москва,Добыча сырой нефти и нефтяного (попутного) газа,,1437710000.0,53000.0,0.0891,0.0333,0.0818,261703000.0,648000.0,1136438000.0,674000.0,,5710000.0,,1721000.0,622000.0,,-5655000.0,,0.0005,0.818,-0.0039,47.2782,-0.2273,-255.237,0.818,1437655000.0,,1437033000.0,42000.0,,-5665000.0,1176007000.0,,,,,,,,,,,,14577000.0,15432000.0,,-5095000.0,-1537000.0,,,,,,,,,145000.0,,,,3413000.0,,,,-0.0031,-0.0014,-0.7034,1.1275,-2.3719,595000.0,,1590000.0,-6.2932,-4078000.0,-5655000.0
2427,2428,"ТЕХПРОМЛИЗИНГ, ООО",1102312004200.0,2010-05-19,7.5,,Действующая,2312171157.0,Краснодарский край,Предоставление услуг в области добычи нефти и природного газа,,67805000.0,45275000.0,1.7924,1.206,0.6419,13204000.0,70535000.0,32013000.0,41000.0,,43000.0,,,,20492000.0,3169000.0,37542000.0,0.002,0.5281,0.0467,-3.1666,-0.1838,20.3963,0.8453,64593000.0,87000.0,64593000.0,,14000.0,3129000.0,54601000.0,,11425000.0,,,,,,,,,,,,,7217000.0,7733000.0,,,,,,,,13000.0,,29000.0,,869000.0,1398000.0,,,,,0.1209,0.1231,,0.1096,25260000.0,701000.0,,0.0732,5165000.0,3169000.0
2428,2429,"ТЕХСЕРВИСПРОМ, ООО",1133453001307.0,2013-11-05,4.0,,Действующая,3453001216.0,Самарская область,Предоставление услуг в области добычи нефти и природного газа,,22809000.0,29222000.0,1.175,1.1484,0.5402,11024000.0,54091000.0,7927000.0,1446000.0,,,,,,1021000.0,3904000.0,,0.0765,0.5694,0.1712,-1.8238,-0.6042,4.8422,0.6234,18904000.0,,18904000.0,,,3894000.0,11785000.0,,11024000.0,,,,,,,,,,,,,3480000.0,3776000.0,,,,,,,,,,,,,296000.0,,,,0.1787,0.1891,0.075,1.1061,0.0698,24869000.0,696000.0,25446000.0,0.0515,2784000.0,3905000.0
2429,2430,"ТЕХСТАНДАРТ, ООО",1093819001473.0,2009-12-17,8.0,,Действующая,3819023246.0,Иркутская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,1773000.0,73000.0,0.9865,,0.4966,169000.0,147000.0,4000.0,62000.0,,1735000.0,,1735000.0,1231000.0,1466000.0,-2467000.0,,0.0248,0.0551,-1.3914,1.0685,-1.6424,-1.7187,0.6407,2505000.0,,1274000.0,,,-2477000.0,1605000.0,,169000.0,,1817000.0,,,,,,,,1186000.0,1186000.0,1817000.0,-20000.0,73000.0,,,,,,,,,1000.0,,,,92000.0,,,,-0.0277,0.0445,0.9865,0.0102,0.4966,74000.0,,,-0.1701,-25000.0,-2467000.0
2430,2431,"ТЕХСТРОЙ ИНДУСТРИЯ, ООО",1083528014635.0,2008-10-01,9.0,,Действующая,3528146155.0,Вологодская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,8078000.0,50000.0,12.5,0.2439,0.9259,189000.0,54000.0,7355000.0,,,,,,1589000.0,532000.0,5203000.0,,,2.5593,0.6441,0.9637,0.6355,0.5526,2.7443,2875000.0,,1286000.0,,,5193000.0,7890000.0,,189000.0,,,,,,,,,,,,,-186000.0,-155000.0,,,,,,,,1000.0,,,,4224000.0,4256000.0,,,,-0.023,-0.0192,-0.7416,-0.0357,-2.8704,4000.0,,205000.0,-3.5,-189000.0,5203000.0
2431,2432,"ТЗНПО, ООО",1127232066345.0,2012-11-23,5.0,,Действующая,7203284939.0,Тюменская область,Предоставление услуг в области добычи нефти и природного газа,,1607600000.0,406488000.0,0.3621,3.1346,0.2658,461956000.0,1529087000.0,595872000.0,38494000.0,,877667000.0,,877667000.0,49539000.0,455813000.0,222629000.0,42010000.0,0.0759,1.3598,0.1385,-1.075,-0.2089,6.221,2.2583,507304000.0,,452009000.0,39513000.0,,222529000.0,1145644000.0,70913000.0,452659000.0,,2156324000.0,,,,,,,,1831399000.0,1849371000.0,2156324000.0,71182000.0,276809000.0,,,1919000.0,,,,,,103583000.0,91000.0,,18837000.0,120881000.0,,,,0.0257,0.184,0.221,0.2346,0.181,1122599000.0,12557000.0,87669000.0,0.0306,46742000.0,222629000.0
2432,2433,"ТИЗ, АО",1021500579605.0,1990-04-16,27.5,,Действующая,1502021983.0,Северная Осетия (Республика)-Алания,"Добыча прочих полезных ископаемых, не включенных в другие группировки",,4723000.0,57000.0,0.0085,,0.0084,1080000.0,6772000.0,3539000.0,5000.0,,,,,,99000.0,3856000.0,,0.0058,4.0877,0.8164,0.7199,0.762,0.2248,4.2018,867000.0,,867000.0,,,57000.0,3643000.0,,1080000.0,,,,,,,,,,6772000.0,7105000.0,,57000.0,57000.0,,,,,,,,,,,,,,,,,0.0125,0.0121,0.0085,0.0147,0.0084,6715000.0,,,0.0084,57000.0,3856000.0
2433,2434,"ТИК, ООО",1046302398174.0,2004-06-01,13.5,,Действующая,6367043747.0,Самарская область,Предоставление прочих услуг в области добычи нефти и природного газа,,94864000.0,37748000.0,0.3286,2.3786,0.2473,17145000.0,152611000.0,33180000.0,43543000.0,,6000.0,,,5007000.0,507000.0,36162000.0,37000.0,0.7444,1.3155,0.3812,0.5259,0.2447,1.6233,1.3241,58696000.0,152000.0,53689000.0,6597000.0,,36062000.0,77719000.0,142000.0,17145000.0,,,,,510000.0,,,836000.0,,141378000.0,165874000.0,,24786000.0,21878000.0,,,14145000.0,,,,326000.0,1124000.0,,,,13746000.0,11962000.0,,,,0.2131,0.4304,0.1673,0.6766,0.1434,114863000.0,6200000.0,15833000.0,0.1198,18283000.0,36162000.0
2434,2435,"ТИМАН-ПЕЧОРА ЭКСПЛОРЭЙШН, ЗАО",1031100601146.0,1996-04-26,21.5,,Действующая,1102020632.0,Коми (Республика),Добыча сырой нефти и нефтяного (попутного) газа,,717827000.0,31815000.0,0.1,3.9157,0.0909,348138000.0,350050000.0,342125000.0,4779000.0,,35662000.0,2000.0,,1000000.0,22785000.0,440646000.0,9000.0,0.0198,1.4363,0.6139,0.2099,0.2502,0.629,1.5307,241519000.0,,238734000.0,,,-211868000.0,369689000.0,,257014000.0,,,,1346480000.0,,,,,,262949000.0,1637429000.0,,-164095000.0,23690000.0,,,,,,,,12466000.0,10171000.0,90801000.0,,138000.0,190218000.0,,,2514000.0,-0.1634,0.0381,0.0726,-0.3179,0.0677,318235000.0,433000.0,8116000.0,-0.4757,-166527000.0,440646000.0
2435,2436,"ТИМПТОН ЗОЛОТО, ООО",1081434000548.0,2008-03-25,9.5,,Действующая,1434035914.0,Саха (Республика) (Якутия),"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,48185000.0,4852000.0,0.0441,,0.0422,27161000.0,114925000.0,9628000.0,77000.0,,,,,,493000.0,3216000.0,,0.124,0.4566,0.0667,-7.4456,-1.1389,13.9829,0.4675,44969000.0,5500000.0,44969000.0,,15212000.0,3116000.0,21024000.0,,11949000.0,,,,,,,,,,,,,2116000.0,4852000.0,,,,,,,,,1183000.0,,,1153000.0,2706000.0,,,,0.047,0.1301,0.0441,0.6862,0.0422,110073000.0,479000.0,,0.0143,1643000.0,3216000.0
2436,2437,"ТИТАН, ООО",1100327012224.0,2010-10-18,7.0,,Действующая,326494355.0,Бурятия (Республика),"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,33233000.0,23255000.0,0.1346,34.2489,0.1186,1025000.0,196089000.0,30082000.0,1555000.0,,7440000.0,,7440000.0,4347000.0,16000.0,2964000.0,,0.0681,1.4102,0.0892,0.6542,0.0602,10.2122,1.4109,22829000.0,,18482000.0,418000.0,1025000.0,2949000.0,32209000.0,5788000.0,,,15000000.0,,,,,,,,196061000.0,196064000.0,15000000.0,5669000.0,22576000.0,,,,,,,,,5419000.0,,,261000.0,11749000.0,,,,0.1618,0.7254,0.1301,6.4324,0.1151,172834000.0,811000.0,679000.0,0.0231,4522000.0,2964000.0
2437,2438,"ТИТАН, ООО",1072303001176.0,2007-05-06,10.5,,Действующая,2303026724.0,Краснодарский край,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,112561000.0,1590000.0,0.0493,0.211,0.0469,97671000.0,33869000.0,7828000.0,523000.0,,155480000.0,,155176000.0,24489000.0,6369000.0,-109305000.0,1408000.0,0.0079,0.1284,-0.9711,1.8936,-13.9003,-2.0298,0.2243,66386000.0,,41897000.0,,,-109315000.0,14890000.0,,72325000.0,,,,,,,,,,33216000.0,33263000.0,28000.0,-20647000.0,-5945000.0,,,,,,,,,13167000.0,,,640000.0,2175000.0,,,,-0.1452,-0.0687,-0.1493,0.164,-0.1755,32279000.0,,6127000.0,-0.4893,-16571000.0,-109305000.0
2438,2439,"ТИШКИНСКОЕ, ООО",1106173000493.0,2010-10-21,7.0,,Действующая,6133008345.0,Ростовская область,Добыча сырой нефти и нефтяного (попутного) газа,,138817000.0,14519000.0,0.3843,10.2535,0.2776,95687000.0,52304000.0,18467000.0,887000.0,159256000.0,,,,79667000.0,23513000.0,55354000.0,1416000.0,0.0106,0.235,0.3988,-0.7286,-0.9351,1.5078,0.5168,83463000.0,,3796000.0,,,-103912000.0,43130000.0,,95687000.0,,,,,,,,,,,,,13071000.0,13103000.0,,,,,,,,,,,,,32000.0,,,,0.082,0.0952,0.3343,0.2598,0.2505,37785000.0,344000.0,,0.2433,12727000.0,55354000.0
2439,2440,"ТК НЕРУД, ООО",1135075000015.0,2013-01-11,5.0,,Действующая,5028029841.0,Московская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,263433000.0,39246000.0,0.077,1.5646,0.0715,57446000.0,548655000.0,141622000.0,130000.0,,3024000.0,,,,10857000.0,42885000.0,2321000.0,0.2353,0.8971,0.1628,-0.3395,-0.0707,5.1428,0.947,217524000.0,51044000.0,217524000.0,5477000.0,,42875000.0,205987000.0,,56056000.0,,,,,,,,,,355933000.0,357325000.0,,14595000.0,14163000.0,,,38121000.0,,,,,80000.0,,,,1849000.0,1497000.0,,,,0.0538,0.0679,0.0265,0.3129,0.0258,509409000.0,2524000.0,22762000.0,0.0211,11603000.0,42885000.0
2440,2441,"ТК РЕГИОН-ВОСТОК, ООО",1091644000766.0,2009-04-01,8.5,,Действующая,1644054864.0,Республика Татарстан,Предоставление прочих услуг в области добычи нефти и природного газа,,134545000.0,28129000.0,0.1113,2.3104,0.1002,72657000.0,280776000.0,37092000.0,19301000.0,,29878000.0,,28644000.0,,4583000.0,61057000.0,,0.4426,1.314,0.4538,-0.19,-0.1874,1.2036,1.4191,43611000.0,,37469000.0,6174000.0,,61047000.0,61888000.0,29000.0,72225000.0,,,,,,,,,,348371000.0,636326000.0,,13152000.0,15954000.0,,,,,,,,492000.0,32000.0,,,10177000.0,13439000.0,,,,0.0795,0.1401,0.0602,0.1806,0.0568,252647000.0,2631000.0,12175000.0,0.036,10112000.0,61056000.0
2441,2442,"ТК СИБИРЬ, ООО",1134250000565.0,2013-12-20,4.0,,Действующая,4250009010.0,Кемеровская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,14526000.0,47895000.0,,1.0119,1.0,1803000.0,47895000.0,12166000.0,3000.0,,,,,6157000.0,544000.0,148000.0,45570000.0,0.0002,0.8471,0.0102,-11.1824,-0.1301,97.1486,0.8849,14378000.0,,8221000.0,,,138000.0,12723000.0,,1803000.0,,,,,,,,,,,,,173000.0,564000.0,,,,,,,,,95000.0,,,,296000.0,,,,0.0107,0.0389,0.0119,0.3087,0.0118,,35000.0,1761000.0,0.0029,138000.0,148000.0
2442,2443,"ТКНМ, ООО",1046904003695.0,2004-09-14,13.0,,Действующая,6920007978.0,Тверская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,32241000.0,605000.0,,0.9409,1.0,30913000.0,605000.0,10000.0,15000.0,,136000.0,,136000.0,,,30806000.0,,1.0139,1.0216,0.9555,-0.0035,-0.0806,0.0466,1.0223,1299000.0,1302000.0,1299000.0,,,30796000.0,1328000.0,,30913000.0,,,,,,,,,,,,,-52000.0,-38000.0,,,,,,,,,,,,,14000.0,,,,-0.0022,-0.0012,-0.0591,-0.0023,-0.0628,,,643000.0,-0.119,-72000.0,30806000.0
2443,2444,"ТКО-СЕРВИС, ООО",1046300919950.0,2004-12-14,13.0,,Действующая,6319110400.0,Самарская область,Предоставление услуг в области добычи нефти и природного газа,,238065000.0,33960000.0,0.0849,1.0339,0.0783,72470000.0,433856000.0,115251000.0,11480000.0,,,,,32185000.0,24781000.0,139229000.0,,0.2119,1.4247,0.5848,0.4795,0.4031,0.7099,1.6755,98836000.0,9467000.0,66651000.0,531000.0,,139219000.0,165595000.0,,72470000.0,,30000000.0,,,,,,40000.0,,437787000.0,516588000.0,230228000.0,432000.0,1115000.0,,,53887000.0,,,,34000.0,,,,,2431000.0,3114000.0,,,,0.0018,0.0052,0.0026,0.0027,0.0026,399896000.0,49000.0,32845000.0,0.0009,383000.0,139229000.0
2444,2445,"ТКСМ, АО",1072352001600.0,2007-10-29,10.0,,Действующая,2352041877.0,Краснодарский край,"Добыча камня, песка и глины",,547017000.0,16845000.0,0.0502,,0.0478,107676000.0,352585000.0,345666000.0,335000.0,136022000.0,,,,,1199000.0,153820000.0,,0.2109,1.1143,0.2812,0.3,0.105,2.5562,1.1174,393197000.0,82600000.0,393197000.0,,102482000.0,12158000.0,439341000.0,113000.0,,,12079000.0,,,,,,,,356063000.0,505343000.0,12079000.0,16732000.0,16845000.0,,,,,,,,,113000.0,5194000.0,,,,,,640000.0,0.0352,0.0375,0.0502,0.0825,0.0478,335740000.0,3346000.0,,0.0345,12158000.0,153820000.0
2445,2446,"ТМК НГС-БУЗУЛУК, ООО",1025600575660.0,2002-05-27,15.5,,Действующая,5603011770.0,Оренбургская область,Предоставление прочих услуг в области добычи нефти и природного газа,,668856000.0,141148000.0,0.3379,1.7665,0.2526,178639000.0,558857000.0,350782000.0,6952000.0,,16604000.0,,,,132331000.0,384549000.0,43628000.0,0.026,1.3369,0.5749,0.5355,0.42,0.7393,1.8312,267703000.0,,266286000.0,11291000.0,,134539000.0,490217000.0,,167496000.0,,,,1808000.0,,,,,,481361000.0,508086000.0,58000.0,55515000.0,61246000.0,,,13341000.0,,,,,60000.0,,9800000.0,,905000.0,6696000.0,,,,0.0722,0.0941,0.1231,0.1191,0.1096,417709000.0,11228000.0,36274000.0,0.0774,43237000.0,384549000.0
2446,2447,"ТМК, ООО",1128602000603.0,2012-01-19,6.0,,Ликвидируется,8602188594.0,Тюменская область,"Предоставление услуг по монтажу, ремонту и демонтажу буровых вышек","Находится в стадии ликвидации от 16.03.2017, Решение о признании должника банкротом и открытии конкурсного производства от 15.07.2017, Сообщения о принятии решения о ликвидации от 29.03.2017",24813000.0,53000.0,0.0009,,0.0009,4258000.0,59065000.0,18780000.0,7000.0,,7000.0,,,,1494000.0,-11690000.0,,0.0002,0.5223,-0.4711,1.3642,-0.7759,-3.1226,0.5632,36496000.0,,36496000.0,,,-11890000.0,20555000.0,,4255000.0,,,,,,,,,,,,,-289000.0,53000.0,,,,,,,,,,,,,342000.0,,,,,0.0022,0.0009,,0.0009,59012000.0,105000.0,,-0.0067,-398000.0,-11690000.0
2447,2448,"ТМК, ООО",1147232034982.0,2014-07-28,3.5,,Действующая,7203313851.0,Тюменская область,"Предоставление услуг по монтажу, ремонту и демонтажу буровых вышек",,16545000.0,1749000.0,0.0244,,0.0239,141000.0,73301000.0,691000.0,5724000.0,,,,,121000.0,5391000.0,-668000.0,,0.594,0.6398,-0.0404,1.2111,-0.0493,-25.768,0.953,17213000.0,4500000.0,17091000.0,,,-678000.0,16404000.0,,141000.0,,,,,,,,,,,,,-77000.0,1749000.0,,,,,,,,,,,,,1826000.0,,,,-0.082,0.2811,0.0244,2.0299,0.0239,71552000.0,330000.0,,-0.0092,-678000.0,-668000.0
2448,2449,"ТМС ГРУПП, УК ООО",1051605037527.0,2005-10-05,12.0,,Действующая,1644034949.0,Республика Татарстан,Предоставление прочих услуг в области добычи нефти и природного газа,,9534414000.0,1478261000.0,0.0724,19.5592,0.0676,6913363000.0,21883888000.0,1812698000.0,103689000.0,,108469000.0,3774000.0,,667000000.0,640069000.0,6576697000.0,75579000.0,0.051,0.6953,0.6898,-0.0512,-0.1284,0.4497,0.9199,2849248000.0,41564000.0,2095466000.0,162899000.0,14158000.0,6576597000.0,2621051000.0,231324000.0,4211641000.0,168314000.0,6267000000.0,,1046780000.0,328175000.0,,,593366000.0,,20264444000.0,21488114000.0,6267000000.0,1349199000.0,1402682000.0,,,1898343000.0,105605000.0,,,96877000.0,21666000.0,223864000.0,46043000.0,,565272000.0,568557000.0,,,,0.1153,0.2076,0.0685,0.1757,0.0641,20405627000.0,305358000.0,,0.0493,1078989000.0,6576697000.0
2449,2450,"ТМС-БУРОВОЙ СЕРВИС, ООО",1051605061749.0,2005-11-29,12.0,,Действующая,1644035501.0,Республика Татарстан,Предоставление прочих услуг в области добычи нефти и природного газа,,482118000.0,2269000.0,0.0015,,0.0015,8297000.0,1474231000.0,331019000.0,382000.0,,703000.0,619000.0,,,140636000.0,76903000.0,,0.004,0.8237,0.1595,0.8921,0.1448,5.2692,1.1713,404512000.0,1228000.0,380676000.0,9836000.0,,76803000.0,473821000.0,2594000.0,2664000.0,,26500000.0,,,13615000.0,,,13615000.0,,1352179000.0,1366165000.0,26500000.0,-6876000.0,2269000.0,,,,840000.0,,,,495000.0,2594000.0,,,25459000.0,32505000.0,,,,-0.0176,0.0048,0.0015,-0.0688,0.0015,1471962000.0,2139000.0,,-0.0049,-7266000.0,76903000.0
2450,2451,"ТМС-ЛОГИСТИКА, ООО",1081644001900.0,2008-07-15,9.5,,Действующая,1644049286.0,Республика Татарстан,Предоставление прочих услуг в области добычи нефти и природного газа,,40700000.0,1865000.0,0.0096,,0.0095,3677000.0,197046000.0,34437000.0,135000.0,,218000.0,373000.0,,,2039000.0,-4287000.0,,0.0122,0.7814,-0.1053,1.8577,-0.2151,-10.4938,0.827,44769000.0,412000.0,31442000.0,,,-4387000.0,37023000.0,,589000.0,,,,,204000.0,,,204000.0,,180289000.0,181567000.0,,-3495000.0,1865000.0,,,,1680000.0,,,,50000.0,,,,1588000.0,6998000.0,,,,-0.1217,0.0503,0.0096,1.6185,0.0095,195181000.0,634000.0,,-0.0195,-3835000.0,-4287000.0
2451,2452,"ТМС-ТРУБОПРОВОДСЕРВИС, ООО",1101644001700.0,2010-06-24,7.5,,Действующая,1644059252.0,Республика Татарстан,Предоставление прочих услуг в области добычи нефти и природного газа,,761189000.0,43267000.0,0.0136,,0.0134,53786000.0,3219808000.0,576495000.0,211000.0,,2533000.0,43807000.0,,,129630000.0,98016000.0,,0.001,0.8746,0.1288,0.4513,0.0625,6.766,1.0708,660640000.0,479000.0,640288000.0,35698000.0,,97916000.0,707403000.0,1547000.0,430000.0,,30100000.0,,1003000.0,,,,,,2519574000.0,3011554000.0,30101000.0,21411000.0,43267000.0,,5000.0,2149000.0,43346000.0,,,,561000.0,842000.0,,,14854000.0,36429000.0,,,,0.0231,0.0612,0.0136,0.1181,0.0134,3176541000.0,10394000.0,,0.0043,13723000.0,98016000.0
2452,2453,"ТНГ-СЕРВИС, ООО",1141447003972.0,2014-03-20,3.5,,Действующая,1435279085.0,Саха (Республика) (Якутия),"Предоставление услуг по бурению, связанному с добычей нефти, газа и газового конденсата",,1543814000.0,54888000.0,0.0598,1.1208,0.0564,821073000.0,972687000.0,408044000.0,11857000.0,,555896000.0,,555246000.0,277298000.0,300727000.0,348674000.0,,0.0185,0.6602,0.2259,-1.3548,-0.6536,3.4277,1.1306,639244000.0,,353317000.0,3032000.0,,-140623000.0,722742000.0,,792340000.0,,705870000.0,,,,,,,,484397000.0,605636000.0,723188000.0,-160325000.0,5914000.0,,,480652000.0,,,,,,,528000.0,650000.0,230000.0,166469000.0,,,,-0.1219,0.0039,0.0061,-0.3253,0.0061,917799000.0,,48974000.0,-0.1393,-135466000.0,348674000.0
2453,2454,"ТНГК-РАЗВИТИЕ, ООО",1021601625011.0,2001-04-19,16.5,2016-12-13,Недействующая,1644021266.0,Республика Татарстан,Добыча сырой нефти,"Прекратило деятельность при присоединении от 13.12.2016, Сообщения о принятии решения о реорганизации от 26.10.2016",2340214000.0,1308643000.0,0.6134,8.3558,0.3802,1225332000.0,3442168000.0,602639000.0,213723000.0,,186935000.0,,,,70602000.0,1879082000.0,62940000.0,1.61,3.8085,0.803,0.3479,0.5864,0.2454,4.066,274197000.0,227744000.0,268439000.0,360004000.0,139000.0,1863882000.0,1114882000.0,,1098356000.0,,,,1396000.0,5000000.0,,,5315000.0,,3064704000.0,3184043000.0,,1140874000.0,1152028000.0,,,296250000.0,30000000.0,,,315000.0,96689000.0,,114553000.0,,2389000.0,110232000.0,,,,0.363,0.6502,0.503,0.4314,0.3347,2133525000.0,255018000.0,93675000.0,0.2595,893133000.0,1879082000.0
2454,2455,"ТНС, ЗАО",1057200676774.0,2005-05-30,12.5,,Действующая,7202136247.0,Тюменская область,Предоставление услуг в области добычи нефти и природного газа,,16791000.0,1719000.0,0.1451,1.393,0.1267,641000.0,13568000.0,2266000.0,546000.0,,857000.0,,857000.0,,13339000.0,13247000.0,,0.2031,1.0461,0.7889,0.9516,0.7806,0.2676,6.0082,2688000.0,,2688000.0,,,13235000.0,16150000.0,,641000.0,,,,,,,,,,,2348000.0,,-283000.0,485000.0,,,,,,,,,,,,,768000.0,,,,-0.0146,0.0299,0.0371,-0.0217,0.0357,11849000.0,7000.0,1234000.0,-0.0214,-290000.0,13246000.0
