,#,Наименование,Регистрационный номер,Дата регистрации,Возраст компании,Дата ликвидации,Статус,Код налогоплательщика,Регион регистрации,Вид деятельности/отрасль,Важная информация,"2008, Активы  всего, ед. RUB","2008, Валовая прибыль (убыток), ед. RUB","2008, Валовая рентабельность затрат, %","2008, Валовая рентабельность коммерческих и управленческих расходов, %","2008, Валовая рентабельность, %","2008, Внеоборотные активы, ед. RUB","2008, Выручка, ед. RUB","2008, Дебиторская задолженность, ед. RUB","2008, Денежные средства и денежные эквиваленты, ед. RUB","2008, Добавочный капитал, ед. RUB","2008, Долгосрочные обязательства, ед. RUB","2008, Долгосрочные финансовые вложения, ед. RUB","2008, Заёмные средства (долгосрочные), ед. RUB","2008, Заёмные средства (краткосрочные), ед. RUB","2008, Запасы, ед. RUB","2008, Капитал и резервы, ед. RUB","2008, Коммерческие расходы, ед. RUB","2008, Коэффициент абсолютной ликвидности, %","2008, Коэффициент быстрой ликвидности, %","2008, Коэффициент концентрации собственного капитала (автономии), %","2008, Коэффициент маневренности собственных средств, %","2008, Коэффициент обеспеченности собственными оборотными средствами, %","2008, Коэффициент соотношения заемных и собственных средств, %","2008, Коэффициент текущей ликвидности, %","2008, Краткосрочные обязательства, ед. RUB","2008, Краткосрочные финансовые вложения, ед. RUB","2008, Кредиторская задолженность, ед. RUB","2008, Налог на прибыль, ед. RUB","2008, Нематериальные активы, ед. RUB","2008, Нераспределенная прибыль (непокрытый убыток), ед. RUB","2008, Оборотные активы, ед. RUB","2008, Оплата процентов по долговым обязательствам, ед. RUB","2008, Основные средства , ед. RUB","2008, Получение дивидендов, процентов, ед. RUB","2008, Получение кредитов и займов, ед. RUB","2008, Поступление денежных вкладов собственников (участников), ед. RUB","2008, Поступления арендных, лицензионных, комиссионных платежей, роялти, ед. RUB","2008, Поступления от возврата займов, продажи долговых ценных бумаг, ед. RUB","2008, Поступления от выпуска акций, увеличения долей участия, ед. RUB","2008, Поступления от выпуска облигаций, векселей и других долговых ценных бумаг и др., ед. RUB","2008, Поступления от инвестиционных операций, ед. RUB","2008, Поступления от перепродажи финансовых вложений, ед. RUB","2008, Поступления от продаж, ед. RUB","2008, Поступления от текущих операций, ед. RUB","2008, Поступления от финансовых операций, ед. RUB","2008, Прибыль (убыток) до налогообложения , ед. RUB","2008, Прибыль (убыток) от продажи, ед. RUB","2008, Прибыль от приносящей доход деятельности, ед. RUB","2008, Приобретение акций (долей участия), ед. RUB","2008, Приобретение внеоборотных активов, ед. RUB","2008, Приобретение долговых ценных бумаг, предоставление займов, ед. RUB","2008, Приобретение основных средств, инвентаря и иного имущества, ед. RUB","2008, Продажа акций других организаций, ед. RUB","2008, Продажа внеоборотных активов, ед. RUB","2008, Проценты к получению, ед. RUB","2008, Проценты к уплате, ед. RUB","2008, Прочие внеоборотные активы, ед. RUB","2008, Прочие долгосрочные обязательства, ед. RUB","2008, Прочие доходы, ед. RUB","2008, Прочие расходы, ед. RUB","2008, Расходы на содержание аппарата управления, ед. RUB","2008, Расходы на целевые мероприятия, ед. RUB","2008, Резервный капитал, ед. RUB","2008, Рентабельность активов (ROA), %","2008, Рентабельность активов (п. 1.6 ст.105.8 НК РФ), %","2008, Рентабельность затрат, %","2008, Рентабельность капитала (ROE), %","2008, Рентабельность продаж , %","2008, Себестоимость продаж, ед. RUB","2008, Текущий налог на прибыль, ед. RUB","2008, Управленческие расходы, ед. RUB","2008, Чистая норма прибыли (ROS), %","2008, Чистая прибыль (убыток), ед. RUB","2008, Чистые активы, ед. RUB"
1344,1345,"ОКУЮП, ООО",1025007770391.0,2002-09-30,15.0,,Действующая,5077014929.0,Московская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,23385000.0,945000.0,0.311,0.3022,0.2372,2943000.0,3984000.0,2403000.0,94000.0,,,,,9199000.0,14315000.0,-3137000.0,3127000.0,0.0014,0.231,-0.1341,1.9382,-0.2974,-8.4546,0.7708,26522000.0,3630000.0,17323000.0,,1000.0,-3157000.0,20442000.0,,2942000.0,,,,,,,,,,,,,-1131000.0,-2182000.0,,,,,,,,,,,,6237000.0,5186000.0,,,,-0.0535,-0.1201,-0.3539,0.4392,-0.5477,3039000.0,,,-0.2839,-1131000.0,-3137000.0
1345,1346,"ОЛБОТ-АРТЕЛЬ СТАРАТЕЛЕЙ, ООО",1024900784776.0,1994-12-19,23.0,,Действующая,4906001635.0,Магаданская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,5163179.0,1209966.0,0.0274,,0.0266,3095691.0,45431436.0,41594.0,89820.0,382474.0,,,,,24306.0,4425527.0,,0.0012,2.7698,0.8571,0.3005,0.6432,0.1667,2.8028,737652.0,,737652.0,,,4034482.0,2067488.0,,3095691.0,,,,,,,,,,,,,40127.0,1209966.0,,,,,,,,,579801.0,,,,590038.0,,,,0.0037,0.3864,0.0274,0.0064,0.0266,44221470.0,20635.0,,0.0004,19492.0,4425527.0
1346,1347,"ОЛДИ, ООО",1037739265695.0,1992-10-08,25.0,,Действующая,7727042197.0,Москва,Предоставление прочих услуг в области добычи нефти и природного газа,,97000.0,59000.0,0.1314,,0.1161,22000.0,508000.0,6000.0,68000.0,32000.0,,,,,,86000.0,,0.0618,6.8182,0.8866,0.7442,0.8533,0.1279,6.8182,11000.0,,11000.0,,,53000.0,75000.0,,22000.0,,,,,,,,,,,,,55000.0,59000.0,,,,,,,,,,,,,4000.0,,,,0.5676,2.6818,0.1314,0.6512,0.1161,449000.0,13000.0,,0.0827,42000.0,86000.0
1347,1348,"ОЛЕКМИНСКИЙ ГИПСОВЫЙ РУДНИК, ООО",1041400993985.0,2004-08-26,13.5,,Действующая,1421007701.0,Саха (Республика) (Якутия),Добыча и первичная обработка известняка и гипсового камня,,18091000.0,12222000.0,0.5055,1.2066,0.3358,3193000.0,36400000.0,6575000.0,3329000.0,,3645000.0,,3645000.0,,4944000.0,4274000.0,,0.0033,0.9786,0.2363,0.2529,0.0726,3.2328,1.4646,10172000.0,,10172000.0,,,3109000.0,14898000.0,,2577000.0,,,,,,,,,,,,,2548000.0,2093000.0,,,,,,,,,161000.0,,,1002000.0,386000.0,,,164000.0,0.1463,0.1528,0.061,0.6648,0.0575,24178000.0,429000.0,10129000.0,0.0582,2119000.0,4274000.0
1348,1349,"ОЛКОН, АО",1025100675610.0,1993-01-18,25.0,,Действующая,5108300030.0,Мурманская область,Добыча железных руд открытым способом,,18989512000.0,5243062000.0,1.1063,3.332,0.5252,4598130000.0,9982145000.0,1177260000.0,1337003000.0,259445000.0,9243217000.0,509000.0,8938570000.0,1023000.0,605577000.0,9174538000.0,1281491000.0,21.8805,24.1113,0.4832,0.4988,0.318,1.0698,25.1902,571757000.0,11163511000.0,489858000.0,,,8914502000.0,14391382000.0,,3490501000.0,,,,,,,,,,,,,3670576000.0,3669506000.0,,,,,,,,264943000.0,8247000.0,15094000.0,,705019000.0,960645000.0,,,480000.0,0.2102,0.7399,0.5813,0.3594,0.3676,4739083000.0,-809192000.0,292065000.0,0.2772,2767515000.0,9174986000.0
1349,1350,"ОЛОНГРО МАЙНИНГ, ООО",1072808001232.0,2007-08-30,10.5,2017-10-19,Недействующая,2828008877.0,Амурская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)","Исключен из ЕГРЮЛ на основании п.2 ст.21.1 ФЗ от 08.08.2001 №129-ФЗ от 19.10.2017, Сведения о принятых регистрирующими органами решениях о предстоящем исключении недействующих юридических лиц из единого государственного реестра юридических лиц от 06.07.2016",8443000.0,104000.0,0.0289,,0.0281,1967000.0,3703000.0,220000.0,,,7160000.0,,7160000.0,,6201000.0,71000.0,,0.0005,0.2269,0.0084,-26.7042,-0.2928,117.9155,5.3432,1212000.0,55000.0,1212000.0,,,21000.0,6476000.0,,1967000.0,,,,,,,,,,,,,28000.0,104000.0,,,,,,,,,,,,,76000.0,,,,0.005,0.0124,0.0289,0.5753,0.0281,3599000.0,7000.0,,0.0057,21000.0,71000.0
1350,1351,"ОЛОНГРОУГОЛЬ, ООО",1021401008815.0,2002-12-18,15.0,,Действующая,1434026973.0,Саха (Республика) (Якутия),Добыча угля и антрацита,,66530000.0,1752000.0,0.0772,1.1519,0.0717,470000.0,24441000.0,19545000.0,595000.0,,,,,21804000.0,45920000.0,7618000.0,1521000.0,0.0001,0.3419,0.1145,0.9383,0.1082,7.7333,1.1213,58912000.0,,37108000.0,,,-687000.0,66060000.0,,,,,,,,,,,,,,,-252000.0,231000.0,,,,,,,,,385000.0,,,5196000.0,5294000.0,,,,-0.0038,0.0037,0.0095,-0.0264,0.0095,22689000.0,10000.0,,-0.0082,-201000.0,7618000.0
1351,1352,"ОЛЬХОН, ООО",1028500597850.0,1999-02-19,19.0,2014-12-23,Недействующая,8506005287.0,Иркутская область,Добыча антрацита открытым способом,"Прекратило деятельность при присоединении от 23.12.2014, Сообщения о принятии решения о реорганизации от 05.11.2014",711333000.0,62803000.0,0.0971,,0.0885,495807000.0,709661000.0,73771000.0,85000.0,,698749000.0,,698749000.0,,133231000.0,-24127000.0,,0.0,2.2416,-0.0339,21.5499,-2.4124,-30.4829,5.8707,36712000.0,,36712000.0,,,-24136000.0,215526000.0,,482652000.0,,,,,,,,,,,,,10137000.0,62803000.0,,,,,,,,25000.0,44880000.0,,,34539000.0,42350000.0,,,,0.0083,0.0924,0.0971,-0.2109,0.0885,646858000.0,1641000.0,,0.0094,6683000.0,-24128000.0
1352,1353,"ОЛЬШАНСКОЕ, ООО",1085658029038.0,2008-09-17,9.0,,Действующая,5603032499.0,Оренбургская область,Добыча сырой нефти,,70358000.0,51000.0,0.3228,0.0887,0.244,31646000.0,209000.0,37706000.0,867000.0,,299000.0,18800000.0,,,139000.0,69703000.0,,0.0244,108.3511,0.9907,0.546,0.9831,0.0094,108.3624,356000.0,,348000.0,,,-297000.0,38712000.0,,12455000.0,,,,,,,,,,,,,-389000.0,-524000.0,,,,,,,,135000.0,,,,,0.0,,,,-0.0084,-0.0408,-0.7149,-0.0085,-2.5072,158000.0,,575000.0,-1.4211,-297000.0,69703000.0
1353,1354,"ОМГГК, ЗАО",1024900953043.0,1995-03-21,22.5,,Действующая,4909021566.0,Магаданская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,918095000.0,45223000.0,0.0371,1.8087,0.0358,348834000.0,1263626000.0,140328000.0,1529000.0,,710067000.0,,677354000.0,17554000.0,426864000.0,29216000.0,,0.0001,0.7964,0.0318,-10.9398,-0.5615,30.4244,3.1836,178812000.0,140000.0,161258000.0,,42000.0,-46924000.0,569261000.0,,341905000.0,,,,,,,,,,,,,-34912000.0,20220000.0,,,,,,,,1241000.0,58071000.0,,,326588000.0,324890000.0,,,,-0.0443,0.0245,0.0163,0.6874,0.016,1218403000.0,,25003000.0,-0.0362,-45700000.0,29216000.0
1354,1355,"ОМЕГА, ООО",1071840003784.0,2007-04-19,10.5,2015-10-02,Недействующая,1834040348.0,Удмуртская Республика,"Предоставление услуг по бурению, связанному с добычей нефти, газа и газового конденсата","Ликвидировано от 02.10.2015, Сообщения о принятии решения о ликвидации от 03.06.2015",439000.0,876000.0,23.6757,2.3869,0.9595,40000.0,913000.0,215000.0,160000.0,,,,,,1000.0,400000.0,,0.041,10.2051,0.9112,0.9,0.9023,0.0975,10.2308,39000.0,,39000.0,,,390000.0,399000.0,,40000.0,,,,,,,,,,,,,512000.0,509000.0,,,,,,,,,,,,12000.0,9000.0,,,,1.3299,9.6038,1.2599,2.7902,0.5575,37000.0,,367000.0,0.5608,512000.0,400000.0
1355,1356,"ОМЕГА, ООО",1021400791169.0,1997-02-03,21.0,,Действующая,1420002669.0,Саха (Республика) (Якутия),"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,18806000.0,16030000.0,0.4083,,0.2899,9977000.0,55292000.0,5622000.0,,,4000.0,,,1750000.0,2484000.0,10745000.0,,,0.7875,0.5714,0.0715,0.087,0.7502,1.0958,8057000.0,,6307000.0,,5960000.0,10737000.0,8829000.0,,1262000.0,,,,,,,,,,,,,15523000.0,16030000.0,,,,,,,,,,,,,507000.0,,,,0.8105,1.6516,0.4083,2.7666,0.2899,39262000.0,3375000.0,,0.2202,12177000.0,10745000.0
1356,1357,"ОМОЛОЙ И К, СПК КРО",1071429000136.0,2007-06-28,10.5,,Действующая,1429005671.0,Саха (Республика) (Якутия),"Добыча прочих полезных ископаемых, не включенных в другие группировки",,22081000.0,17646000.0,1.2891,3.3753,0.5631,14660000.0,31335000.0,2664000.0,312000.0,5820000.0,,30000.0,,,4445000.0,13335000.0,,0.0004,0.3403,0.7601,-0.0789,0.2861,0.5211,1.4007,8746000.0,,5298000.0,,,6465000.0,7421000.0,,14630000.0,,,,,,,,,,,,,10386000.0,12418000.0,,,,,,,,,,,,,2032000.0,,,,0.7496,0.6015,0.6564,1.2253,0.3963,13689000.0,1145000.0,5228000.0,0.2949,9241000.0,16783000.0
1357,1358,"ОМСКГЕОТЭК, ООО",1055511057370.0,2005-12-02,12.0,,Действующая,5506062089.0,Омская область,Добыча сырой нефти и нефтяного (попутного) газа,,149752000.0,1695000.0,,,1.0,17402000.0,1695000.0,47826000.0,59000.0,,146019000.0,11000000.0,146019000.0,48226000.0,68865000.0,-44611000.0,,0.0032,1.3132,-0.2979,1.3901,-0.4686,-4.3568,1.9146,48344000.0,15600000.0,118000.0,,,-44621000.0,132350000.0,,1008000.0,,,,,,,,,,,,,-30375000.0,1695000.0,,,,,,,,20000.0,16776000.0,,,,15314000.0,,,,-0.2356,0.0236,,0.9345,1.0,,,,-17.0147,-28840000.0,-44611000.0
1358,1359,"ОНГ, ООО",1057746089940.0,2005-01-25,13.0,2014-06-24,Недействующая,7706565728.0,Москва,Добыча сырой нефти и нефтяного (попутного) газа,"Ликвидировано от 24.06.2014, Сообщения о принятии решения о ликвидации от 18.09.2013",1845376000.0,228372000.0,,1.2484,1.0,1396589000.0,228372000.0,129835000.0,2358000.0,,498460000.0,1372902000.0,479427000.0,7330000.0,4889000.0,1268613000.0,155055000.0,0.04,5.669,0.6875,-0.1009,-0.2852,0.4546,5.7314,78303000.0,310770000.0,20715000.0,,226000.0,1265163000.0,448787000.0,,7938000.0,,,,,,,,,,,,,229067000.0,45443000.0,,,,,,,,34098000.0,55693000.0,,,240928000.0,875797000.0,,,450000.0,0.134,1.2797,0.2484,0.2116,0.199,,73806000.0,27874000.0,1.2722,290525000.0,1268613000.0
1359,1360,"ОНГГ, ОАО",1028600579985.0,1991-07-30,26.5,,Действующая,8602016394.0,Тюменская область,Добыча сырой нефти и нефтяного (попутного) газа,,13355141000.0,1727906000.0,0.196,,0.1639,11876584000.0,10541507000.0,439639000.0,207348000.0,446467000.0,79388000.0,144000.0,,441608000.0,399633000.0,2903942000.0,0.0,0.02,0.104,0.2174,-3.0898,-6.0685,3.599,0.1413,10371811000.0,,9930024000.0,,,2450739000.0,1478557000.0,,11187314000.0,,,,,,,,,,,,,1653683000.0,1727906000.0,,,,,,,,21974000.0,0.0,,,181620000.0,277817000.0,,,3368000.0,0.1158,0.146,0.196,0.5364,0.1639,8813601000.0,-534008000.0,0.0,0.1165,1228197000.0,2903947000.0
1360,1361,"ОНИКС, ООО",1024900716939.0,1999-04-26,18.5,,Действующая,4905005316.0,Магаданская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,21124000.0,11829000.0,0.406,1.5808,0.2888,11168000.0,40962000.0,5514000.0,2901000.0,,,,,,1255000.0,5999000.0,,0.0019,0.5753,0.284,-0.8616,-0.5192,2.5213,0.6582,15125000.0,,4425000.0,,,3208000.0,9956000.0,,10763000.0,,,,,,,,,,,,,1593000.0,4346000.0,,,,,,,,5000.0,2000.0,,,5736000.0,8492000.0,,,291000.0,0.0649,0.3616,0.1187,0.2542,0.1061,29133000.0,416000.0,7483000.0,0.0287,1177000.0,5999000.0
1361,1362,"ОНИКС-2000, ООО",1035011661079.0,2000-03-27,17.5,,Действующая,5075013052.0,Московская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,1454000.0,122000.0,0.1371,,0.1206,1299000.0,1012000.0,155000.0,,,,,,,,118000.0,,,0.116,0.0812,-10.0085,-7.6194,11.322,0.116,1336000.0,,1336000.0,,,114000.0,155000.0,,1299000.0,,,,,,,,,,,,,105000.0,122000.0,,,,,,,,,,,,,17000.0,,,,0.1097,0.0939,0.1371,1.3115,0.1206,890000.0,25000.0,,0.0791,80000.0,118000.0
1362,1363,"ОПК, ЗАО",1023402972658.0,1992-07-24,25.5,,Действующая,3443000809.0,Волгоградская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,80568000.0,1316000.0,0.0251,,0.0245,11370000.0,53750000.0,16409000.0,346000.0,1914000.0,,7774000.0,,66183000.0,883000.0,2898000.0,,0.0066,0.8796,0.036,-2.9234,-0.1224,26.8012,0.889,77670000.0,50985000.0,11487000.0,,,-480000.0,69198000.0,,3596000.0,,,,,,,,,,,,,-4258000.0,1316000.0,,,,,,,,2437000.0,7632000.0,,,7947000.0,8326000.0,,,,-0.0994,0.1131,0.0251,-1.0516,0.0245,52434000.0,1499000.0,,-0.1071,-5757000.0,2898000.0
1363,1364,"ОПТИЛАН, ООО",1067746906600.0,2006-07-27,11.5,,Действующая,7707595926.0,Москва,Предоставление прочих услуг в области добычи нефти и природного газа,,55304000.0,70370000.0,1.0823,1.1282,0.5198,198000.0,135390000.0,51960000.0,1589000.0,,1827000.0,,,,1557000.0,-1063000.0,61217000.0,0.0003,0.9818,-0.0192,1.1863,-0.0229,-53.0263,1.0104,54540000.0,,54540000.0,,,-1075000.0,55106000.0,,191000.0,,,,,,,,,,,,,7402000.0,7997000.0,,,,,,,,,,,,6001000.0,6596000.0,,,2000.0,0.0821,0.1665,0.0628,-1.1643,0.0591,65020000.0,3831000.0,1156000.0,0.0219,2965000.0,-1063000.0
1364,1365,"ОРГГАЗНЕФТЬ, ООО НПО",1047796155076.0,2004-03-11,13.5,,Действующая,7710532394.0,Москва,Предоставление услуг в области добычи нефти и природного газа,,12720000.0,8855000.0,0.9804,1.7181,0.4951,39000.0,17887000.0,4817000.0,1850000.0,,,,,,6014000.0,8890000.0,17000.0,0.0048,1.7407,0.6989,0.9956,0.698,0.4308,3.311,3830000.0,,3830000.0,,,8879000.0,12681000.0,,39000.0,,,,,,,,,,,,,3586000.0,3701000.0,,,,,,,,,,,,2000.0,117000.0,,,1000.0,0.2432,0.5553,0.2609,0.3466,0.2069,9032000.0,878000.0,5137000.0,0.1514,2708000.0,8890000.0
1365,1366,"ОРДЖИНСКИЙ КАРЬЕР, ООО",1022302350322.0,2001-01-24,17.0,2015-01-19,Недействующая,2314015393.0,Краснодарский край,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",Ликвидировано вследствие банкротства от 19.01.2015,3561000.0,113000.0,0.073,113.0,0.0681,1000.0,1660000.0,1078000.0,2000.0,,,,,2000000.0,2480000.0,-271000.0,1000.0,0.0,0.2818,-0.0761,1.0037,-0.0764,-14.1402,0.929,3832000.0,,1832000.0,,1000.0,-291000.0,3560000.0,,,,,,,,,,,,,,,54000.0,112000.0,,,,,,,,,,,,,58000.0,,,,0.0264,0.0378,0.0724,-0.1812,0.0675,1547000.0,,,0.0325,54000.0,-271000.0
1366,1367,"ОРЕЛИНВЕСТПРОМ, ЗАО",1085742000080.0,2008-01-22,10.0,,Действующая,5751034281.0,Орловская область,Добыча и обогащение железных руд,,879520000.0,6965000.0,2.5989,0.5607,0.7221,759400000.0,9645000.0,54825000.0,97000.0,,423090000.0,720366000.0,423090000.0,2000000.0,65198000.0,450016000.0,77000.0,0.0002,8.5628,0.5117,-0.6875,-2.5756,0.9544,18.7278,6414000.0,,4414000.0,,,16000.0,120120000.0,,39034000.0,,,,,,,,,,,,,91000.0,-5456000.0,,,,,,,,8285000.0,129000.0,,,2054000.0,4663000.0,,,,0.0,-0.0509,-0.3613,0.0001,-0.5657,2680000.0,75000.0,12344000.0,0.0017,16000.0,450016000.0
1367,1368,"ОРЕЛСТРОЙТЕХ, ОАО",1075745000297.0,2007-07-11,10.5,,Ликвидируется,5705003306.0,Орловская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",Находится в стадии ликвидации от 27.07.2017,75953000.0,5979000.0,8.4093,0.9741,0.8937,46083000.0,6690000.0,14211000.0,290000.0,,72833000.0,,72833000.0,523000.0,13671000.0,258000.0,,0.001,5.66,0.0034,-177.6163,-1.5341,293.3915,10.4368,2862000.0,,2339000.0,,,155000.0,29870000.0,,12288000.0,,,,,,,,,,,,,124000.0,-159000.0,,,,,,,,,,,,303000.0,20000.0,,,3000.0,0.0018,-0.0054,-0.0232,-0.1458,-0.0238,711000.0,17000.0,6138000.0,0.0143,96000.0,258000.0
1368,1369,"ОРЕНБУРГБУРНЕФТЬ, АО",1025600575703.0,1996-12-31,21.0,2017-03-01,Недействующая,5603007446.0,Оренбургская область,"Предоставление услуг по бурению, связанному с добычей нефти, газа и газового конденсата","Прекратило деятельность при присоединении от 01.03.2017, Сообщения о принятии решения о реорганизации от 14.12.2016",1448461000.0,844188000.0,0.3773,5.2385,0.274,742216000.0,3081441000.0,588322000.0,58734000.0,67930000.0,183138000.0,660650000.0,,,59124000.0,691871000.0,,0.001,1.1285,0.4777,-0.0728,-0.0713,1.0935,1.1787,573452000.0,,507464000.0,,40000.0,623210000.0,706245000.0,,60031000.0,,,,,,,,,,,,,723533000.0,683036000.0,,,,,,,,26753000.0,,2454000.0,177341000.0,15628000.0,1884000.0,,,35000.0,0.5085,1.0116,0.2848,1.2308,0.2217,2237253000.0,204211000.0,161152000.0,0.1696,522477000.0,691871000.0
1369,1370,"ОРЕНБУРГНЕФТЕОТДАЧА, АО",1025602372696.0,1999-03-19,18.5,,Действующая,5645001990.0,Оренбургская область,Добыча сырой нефти,,188738000.0,41421000.0,0.1715,3.1667,0.1464,151194000.0,282893000.0,7563000.0,972000.0,,68501000.0,3555000.0,63750000.0,,29009000.0,85755000.0,13080000.0,,0.2475,0.4564,-0.7598,-1.733,1.1956,1.1008,34482000.0,,34105000.0,,,71587000.0,37544000.0,,138653000.0,,,,,,,,,,,,,22491000.0,28341000.0,,,,,,,,207000.0,5676000.0,,,17141000.0,17522000.0,,,1048000.0,,0.1502,0.1113,0.1305,0.1002,241472000.0,7718000.0,,0.0442,12500000.0,88507000.0
1370,1371,"ОРЕНБУРГНЕФТЬ, ПАО",1025601802357.0,1994-03-15,23.5,,Действующая,5612002469.0,Оренбургская область,Добыча сырой нефти,"Сообщения о принятии решения о реорганизации от 22.03.2017, Сообщения о принятии решения о реорганизации от 27.03.2017",148383959000.0,50880039000.0,0.7015,2.8369,0.4123,54263947000.0,123405357000.0,92005484000.0,3125000.0,3163344000.0,329474000.0,2140190000.0,,293224000.0,975158000.0,125316223000.0,11642897000.0,0.0001,4.0964,0.8446,0.5669,0.755,0.1841,4.1303,22738262000.0,,21408043000.0,,,122148354000.0,94120012000.0,,36067696000.0,,,,,,,,,,,,,38493479000.0,32944775000.0,,,,,,,,102000.0,,2555247000.0,105864000.0,6058668000.0,510101000.0,,,905000.0,0.2382,0.4394,0.3642,0.2877,0.267,72525318000.0,-7976388000.0,6292367000.0,0.2483,30646763000.0,125325128000.0
1371,1372,"ОРЕНБУРГСКИЕ МИНЕРАЛЫ, АО",1025602137956.0,1993-02-03,25.0,,Действующая,5618000027.0,Оренбургская область,Добыча асбеста,,1559747000.0,187508000.0,0.0818,4.3156,0.0756,787575000.0,2480573000.0,280513000.0,6760000.0,424445000.0,254806000.0,528000.0,209927000.0,202634000.0,395834000.0,885019000.0,43449000.0,0.0003,0.8962,0.5675,0.1101,0.1263,0.7623,1.8391,419922000.0,6000000.0,217228000.0,,28000.0,446716000.0,772172000.0,,755571000.0,,,,,,,,,,,,,27005000.0,144059000.0,,,,,,,,340000.0,34983000.0,2210000.0,,177825000.0,260236000.0,,,13680000.0,0.0055,0.1106,0.0617,0.0097,0.0581,2293065000.0,10407000.0,,0.0032,7940000.0,885079000.0
1372,1373,"ОРЕНБУРГУГОЛЬ, ОАО",1025603269834.0,2000-11-14,17.0,,Действующая,5650004160.0,Оренбургская область,Добыча бурого угля (лигнита) открытым способом,,127883000.0,58381000.0,0.459,1.1016,0.3146,68308000.0,185577000.0,16835000.0,252000.0,,9714000.0,,,,41573000.0,73348000.0,52997000.0,0.0001,0.4016,0.5736,0.0687,0.0846,0.7435,1.3292,44821000.0,102000.0,44821000.0,,,1050000.0,59575000.0,,53212000.0,,,,,,,,,,,,,578000.0,5384000.0,,,,,,,,,,,,4796000.0,9602000.0,,,,0.0037,0.0537,0.0299,0.0067,0.029,127196000.0,413000.0,,0.0026,483000.0,73348000.0
1373,1374,"ОРЕШЕК, ООО",1035011653324.0,1996-11-25,21.0,2013-06-07,Недействующая,5075010118.0,Московская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина","Исключен из ЕГРЮЛ на основании п.2 ст.21.1 ФЗ от 08.08.2001 №129-ФЗ от 07.06.2013, Сведения о принятых регистрирующими органами решениях о предстоящем исключении недействующих юридических лиц из единого государственного реестра юридических лиц от 13.02.2013",18604000.0,6496000.0,0.8211,0.9704,0.4509,30000.0,14407000.0,10440000.0,502000.0,,,,,,7631000.0,1111000.0,6640000.0,0.0003,0.6256,0.0597,0.973,0.0582,15.7453,1.0618,17493000.0,,17493000.0,,,1107000.0,18574000.0,,30000.0,,,,,,,,,,,,,-214000.0,-198000.0,,,,,,,,,,,,,16000.0,,,,-0.0152,-0.0113,-0.0136,-0.1663,-0.0137,7911000.0,,54000.0,-0.0149,-214000.0,1111000.0
1374,1375,"ОРИОН +, ООО",1051603002956.0,2005-05-02,12.5,2010-08-26,Недействующая,1643007251.0,Республика Татарстан,Предоставление прочих услуг в области добычи нефти и природного газа,"Ликвидировано вследствие банкротства от 26.08.2010, Решение о признании должника банкротом и открытии конкурсного производства от 19.02.2010",2943000.0,12746000.0,,1.0362,1.0,1925000.0,12746000.0,972000.0,16000.0,,,,,461000.0,30000.0,-268000.0,,0.0,0.3077,-0.0911,8.1828,-2.1542,-11.9813,0.317,3211000.0,,2750000.0,,,-278000.0,1018000.0,,1925000.0,,,,,,,,,,,,,281000.0,445000.0,,,,,,,,,,,,16000.0,180000.0,,,,0.1478,0.1657,0.0362,-0.6879,0.0349,,,12301000.0,0.022,281000.0,-268000.0
1375,1376,"ОРИОН, ООО",1024900716940.0,2000-04-03,17.5,2016-09-26,Недействующая,4905006006.0,Магаданская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)","Исключен из ЕГРЮЛ на основании п.2 ст.21.1 ФЗ от 08.08.2001 №129-ФЗ от 26.09.2016, Сведения о принятых регистрирующими органами решениях о предстоящем исключении недействующих юридических лиц из единого государственного реестра юридических лиц от 01.06.2016",250000.0,17000.0,0.0036,,0.0036,9000.0,4761000.0,,4000.0,,,,,,,-788000.0,,0.0,0.2322,-3.152,1.0114,-3.3071,-1.3173,0.2322,1038000.0,,1038000.0,,,-800000.0,241000.0,,9000.0,,,,,,,,,,,,,17000.0,17000.0,,,,,,,,,,,,,0.0,,,,0.0789,1.8889,0.0036,-0.021,0.0036,4744000.0,,,0.0036,17000.0,-788000.0
