,#,Наименование,Регистрационный номер,Дата регистрации,Возраст компании,Дата ликвидации,Статус,Код налогоплательщика,Регион регистрации,Вид деятельности/отрасль,Важная информация,"2010, Активы  всего, ед. RUB","2010, Валовая прибыль (убыток), ед. RUB","2010, Валовая рентабельность затрат, %","2010, Валовая рентабельность коммерческих и управленческих расходов, %","2010, Валовая рентабельность, %","2010, Внеоборотные активы, ед. RUB","2010, Выручка, ед. RUB","2010, Дебиторская задолженность, ед. RUB","2010, Денежные средства и денежные эквиваленты, ед. RUB","2010, Добавочный капитал, ед. RUB","2010, Долгосрочные обязательства, ед. RUB","2010, Долгосрочные финансовые вложения, ед. RUB","2010, Заёмные средства (долгосрочные), ед. RUB","2010, Заёмные средства (краткосрочные), ед. RUB","2010, Запасы, ед. RUB","2010, Капитал и резервы, ед. RUB","2010, Коммерческие расходы, ед. RUB","2010, Коэффициент абсолютной ликвидности, %","2010, Коэффициент быстрой ликвидности, %","2010, Коэффициент концентрации собственного капитала (автономии), %","2010, Коэффициент маневренности собственных средств, %","2010, Коэффициент обеспеченности собственными оборотными средствами, %","2010, Коэффициент соотношения заемных и собственных средств, %","2010, Коэффициент текущей ликвидности, %","2010, Краткосрочные обязательства, ед. RUB","2010, Краткосрочные финансовые вложения, ед. RUB","2010, Кредиторская задолженность, ед. RUB","2010, Налог на прибыль, ед. RUB","2010, Нематериальные активы, ед. RUB","2010, Нераспределенная прибыль (непокрытый убыток), ед. RUB","2010, Оборотные активы, ед. RUB","2010, Оплата процентов по долговым обязательствам, ед. RUB","2010, Основные средства , ед. RUB","2010, Получение дивидендов, процентов, ед. RUB","2010, Получение кредитов и займов, ед. RUB","2010, Поступление денежных вкладов собственников (участников), ед. RUB","2010, Поступления арендных, лицензионных, комиссионных платежей, роялти, ед. RUB","2010, Поступления от возврата займов, продажи долговых ценных бумаг, ед. RUB","2010, Поступления от выпуска акций, увеличения долей участия, ед. RUB","2010, Поступления от выпуска облигаций, векселей и других долговых ценных бумаг и др., ед. RUB","2010, Поступления от инвестиционных операций, ед. RUB","2010, Поступления от перепродажи финансовых вложений, ед. RUB","2010, Поступления от продаж, ед. RUB","2010, Поступления от текущих операций, ед. RUB","2010, Поступления от финансовых операций, ед. RUB","2010, Прибыль (убыток) до налогообложения , ед. RUB","2010, Прибыль (убыток) от продажи, ед. RUB","2010, Прибыль от приносящей доход деятельности, ед. RUB","2010, Приобретение акций (долей участия), ед. RUB","2010, Приобретение внеоборотных активов, ед. RUB","2010, Приобретение долговых ценных бумаг, предоставление займов, ед. RUB","2010, Приобретение основных средств, инвентаря и иного имущества, ед. RUB","2010, Продажа акций других организаций, ед. RUB","2010, Продажа внеоборотных активов, ед. RUB","2010, Проценты к получению, ед. RUB","2010, Проценты к уплате, ед. RUB","2010, Прочие внеоборотные активы, ед. RUB","2010, Прочие долгосрочные обязательства, ед. RUB","2010, Прочие доходы, ед. RUB","2010, Прочие расходы, ед. RUB","2010, Расходы на содержание аппарата управления, ед. RUB","2010, Расходы на целевые мероприятия, ед. RUB","2010, Резервный капитал, ед. RUB","2010, Рентабельность активов (ROA), %","2010, Рентабельность активов (п. 1.6 ст.105.8 НК РФ), %","2010, Рентабельность затрат, %","2010, Рентабельность капитала (ROE), %","2010, Рентабельность продаж , %","2010, Себестоимость продаж, ед. RUB","2010, Текущий налог на прибыль, ед. RUB","2010, Управленческие расходы, ед. RUB","2010, Чистая норма прибыли (ROS), %","2010, Чистая прибыль (убыток), ед. RUB","2010, Чистые активы, ед. RUB"
1032,1033,"МАГНИТОГОРСКИЙ ЩЕБЗАВОД, ООО",1027402062600.0,2000-01-29,18.0,,Ликвидируется,7444030923.0,Челябинская область,Добыча и первичная обработка камня для памятников и строительства,"Находится в стадии ликвидации от 11.11.2013, Решение о признании должника банкротом и открытии конкурсного производства от 31.10.2013",14852000.0,20245000.0,0.8614,12.9031,0.4628,8644000.0,43748000.0,5525000.0,,,,,,16271000.0,683000.0,-34729000.0,,,0.1114,-2.3383,1.2489,-6.9866,-1.4277,0.1252,49581000.0,,33310000.0,,11000.0,-34737000.0,6208000.0,,7371000.0,,,,,,,,,,,,,49000.0,18676000.0,,,,,,,,,,,,1503000.0,20130000.0,,,,0.0032,2.3065,0.7449,-0.0014,0.4269,23503000.0,,1569000.0,0.0011,49000.0,-34729000.0
1033,1034,"МАДАЕВСКОЕ, ООО",1175275035704.0,2000-12-05,17.0,,Действующая,5227001745.0,Нижегородская область,Добыча и первичная обработка известняка и гипсового камня,,10082000.0,610000.0,0.0845,,0.0779,7377000.0,7831000.0,1384000.0,75000.0,3139000.0,1918000.0,,1918000.0,200000.0,1246000.0,3566000.0,,0.0002,0.3173,0.3537,-1.0687,-1.4089,1.8273,0.5883,4598000.0,,4398000.0,,,421000.0,2705000.0,,7298000.0,,,,,,,,,,,,,240000.0,610000.0,,,,,,,,,480000.0,,,290000.0,180000.0,,,,0.0049,0.0614,0.0845,0.0158,0.0779,7221000.0,,,0.0072,56000.0,3566000.0
1034,1035,"МАЙСКАЯ, ООО ГК",1084912000029.0,2008-01-20,10.0,2016-03-24,Недействующая,4908010949.0,Магаданская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)","Ликвидировано вследствие банкротства от 24.03.2016, Решение о признании должника банкротом и открытии конкурсного производства от 25.04.2015",1667029000.0,374129000.0,0.7918,3.8207,0.4419,265493000.0,846636000.0,1192321000.0,9744000.0,,1700241000.0,,1700241000.0,35275000.0,186985000.0,-221637000.0,,0.001,6.4458,-0.133,2.1979,-0.3476,-8.5214,7.4382,188425000.0,10000000.0,153150000.0,,,-221937000.0,1401536000.0,,213689000.0,,,,,,,,,,,,,-20478000.0,276208000.0,,,,,,,,10000.0,164721000.0,,,44400000.0,176375000.0,,,,-0.0152,0.4725,0.4842,0.1231,0.3262,472507000.0,623000.0,97921000.0,-0.0304,-25701000.0,-221637000.0
1035,1036,"МАКОЙЛ, ЗАО",1021605357872.0,2002-02-07,16.0,2013-10-02,Недействующая,1632006150.0,Республика Татарстан,Добыча сырой нефти и нефтяного (попутного) газа,"Ликвидировано вследствие банкротства от 02.10.2013, Решение о признании должника банкротом и открытии конкурсного производства от 21.07.2012",368396000.0,43226000.0,0.4835,3.4756,0.3259,312840000.0,132625000.0,15620000.0,30057000.0,92687000.0,431029000.0,,430083000.0,,9856000.0,-72706000.0,12437000.0,0.0298,4.5369,-0.1974,5.3028,-6.9398,-6.0669,5.5153,10073000.0,9000.0,10073000.0,,101000.0,-165403000.0,55556000.0,,286716000.0,,,,,,,,,,,,,-9860000.0,30789000.0,,,,,,,,,33997000.0,,,7059000.0,13711000.0,,,,-0.0289,0.1005,0.3023,0.1527,0.2322,89399000.0,1220000.0,,-0.0778,-10313000.0,-72706000.0
1036,1037,"МАКСИМА, ООО",1021100896849.0,1999-03-01,19.0,,Действующая,1106012230.0,Коми (Республика),"Предоставление услуг по монтажу, ремонту и демонтажу буровых вышек",,127287000.0,49489000.0,0.1831,1.2236,0.1548,62343000.0,319755000.0,47686000.0,5000.0,,6051000.0,,5663000.0,9606000.0,17101000.0,48040000.0,,0.0,0.6536,0.3774,-0.2977,-0.2202,1.6496,0.8873,73196000.0,108000.0,63590000.0,,,48030000.0,64944000.0,,61761000.0,,,,,,,,,,,,,3321000.0,9045000.0,,,,,,,,25000.0,2524000.0,,,815000.0,4040000.0,,,,0.0059,0.074,0.0291,0.0151,0.0283,270266000.0,1260000.0,40444000.0,0.0023,727000.0,48040000.0
1037,1038,"МАКСИМОВСКИЙ КАРЬЕР 2010, ООО",1103850026609.0,2010-10-14,7.0,,Действующая,3849011671.0,Иркутская область,Добыча глины и каолина,,13026000.0,553000.0,,0.5448,1.0,8576000.0,553000.0,520000.0,30000.0,,12000.0,,,,,9558000.0,,,1.2876,0.7338,0.1027,0.2207,0.3628,1.2876,3456000.0,3900000.0,3456000.0,,,-19000.0,4450000.0,,8576000.0,,,,,,,,,,,,,71000.0,-462000.0,,,,,,,,2000.0,,,,564000.0,33000.0,,,,,,-0.4552,-0.0023,-0.8354,,78000.0,1015000.0,-0.0344,-19000.0,9558000.0
1038,1039,"МАЛ-ЯР, ООО",1022401132390.0,1996-03-05,21.5,,Действующая,2442007373.0,Красноярский край,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,81736000.0,6148000.0,0.069,,0.0645,37321000.0,95261000.0,30196000.0,85000.0,396000.0,8136000.0,,8079000.0,650000.0,10826000.0,21615000.0,,0.0016,0.6461,0.2644,-0.7266,-0.3536,2.7814,0.8544,51985000.0,,51335000.0,,,20919000.0,44415000.0,,18754000.0,,,,,,,,,,,,,4162000.0,6148000.0,,,,,,,,,2512000.0,18549000.0,,784000.0,258000.0,,,,,0.1029,0.069,,0.0645,89113000.0,616000.0,,0.0372,3546000.0,21615000.0
1039,1040,"МАЛИНОВСКИЙ ДСЗ, ООО",1057102383194.0,2005-07-20,12.5,,Действующая,7130025986.0,Тульская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев",,86606000.0,19246000.0,0.3336,1.0589,0.2501,41438000.0,76945000.0,41305000.0,343000.0,9970000.0,61439000.0,,61862000.0,12353000.0,3495000.0,4553000.0,1432000.0,0.0002,2.0215,0.0526,-8.1013,-0.8166,18.022,2.191,20615000.0,,8262000.0,,,-5427000.0,45168000.0,,40715000.0,,,,,,,,,,,,,561000.0,1071000.0,,,,,,,,33000.0,6638000.0,,,7599000.0,1504000.0,,,,0.0055,0.0223,0.0141,0.1008,0.0139,57699000.0,508000.0,16743000.0,0.0057,437000.0,4552000.0
1040,1041,"МАЛИНОВСКИЙ КАРЬЕР, ООО",1057102383205.0,2005-07-20,12.5,,Действующая,7130025979.0,Тульская область,Добыча и первичная обработка известняка и гипсового камня,,28505000.0,1094000.0,0.093,0.5067,0.0851,4864000.0,12858000.0,21769000.0,2000.0,10339000.0,25678000.0,,25678000.0,,1870000.0,-1076000.0,,0.0,5.5778,-0.0377,5.5204,-0.2513,-27.4916,6.0569,3903000.0,,3903000.0,,,-11425000.0,23640000.0,,2420000.0,,,,,,,,,,,,,-1738000.0,-1065000.0,,,,,,,,,1203000.0,,,600000.0,70000.0,,,,-0.0571,-0.1774,-0.0765,1.595,-0.0828,11764000.0,,2159000.0,-0.1087,-1398000.0,-1076000.0
1041,1042,"МАЛОМЫРСКИЙ РУДНИК, ООО",1092801012281.0,2009-12-14,8.0,,Действующая,2801147023.0,Амурская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,9718502000.0,620594000.0,1.282,9.4078,0.5618,5339001000.0,1104663000.0,1726439000.0,9383000.0,,7562514000.0,,7444275000.0,45000000.0,2383279000.0,1684507000.0,387000.0,0.0057,4.2339,0.1733,-2.1695,-0.8345,4.7693,9.2888,471481000.0,260400000.0,426481000.0,,,383544000.0,4379501000.0,,3112242000.0,,,,,,,,,,,,,547530000.0,554628000.0,,,,,,,,,,,,516390000.0,523488000.0,,,,0.0652,0.1009,1.0084,0.4702,0.5021,484069000.0,,65579000.0,0.396,437456000.0,1684507000.0
1042,1043,"МАЛОСИКТОРСКОЕ, ОАО",1108603021768.0,2010-10-15,7.0,2011-12-01,Недействующая,8603176249.0,Тюменская область,Добыча сырой нефти,Прекратило деятельность при присоединении от 01.12.2011,647392000.0,37010000.0,0.2565,11.5117,0.2041,437820000.0,181305000.0,209339000.0,154000.0,,138757000.0,,137768000.0,,,295121000.0,647000.0,0.0,0.9815,0.4559,-0.4835,-0.6809,1.1936,0.9815,213514000.0,,213426000.0,,,294121000.0,209572000.0,,335472000.0,,,,,,,,,,,,,16912000.0,33795000.0,,,,,,,,,2647000.0,,,,14236000.0,,,,0.0145,0.062,0.2291,0.0368,0.1864,144295000.0,5639000.0,2568000.0,0.0589,10674000.0,295121000.0
1043,1044,"МАЛЫЕ РАЗРЕЗЫ НЕРЮНГРИ, ЗАО",1021401004624.0,1999-03-24,18.5,,В состоянии банкротства,1434023041.0,Саха (Республика) (Якутия),Добыча угля и антрацита,Определение о введении наблюдения от 29.04.2017,319802000.0,258313000.0,0.7173,6.7206,0.4177,206231000.0,618437000.0,73332000.0,503000.0,1088000.0,110268000.0,,103312000.0,36373000.0,34743000.0,99280000.0,38436000.0,0.0,0.715,0.3104,-1.0773,-0.9417,2.2212,1.0301,110254000.0,,73881000.0,,,96692000.0,113571000.0,,183958000.0,,,,,,,,,,,,,204175000.0,219877000.0,,,,,,,,,9910000.0,,,9874000.0,15666000.0,,,,0.7309,0.7756,0.5517,37.4442,0.3555,360124000.0,8577000.0,,0.3048,188494000.0,99280000.0
1044,1045,"МАЛЬВА, ООО",1096501005260.0,2009-07-15,8.5,2017-09-04,Недействующая,6501209276.0,Сахалинская область,Обогащение угля,"Исключен из ЕГРЮЛ на основании п.2 ст.21.1 ФЗ от 08.08.2001 №129-ФЗ от 04.09.2017, Решение о признании должника банкротом и открытии конкурсного производства от 21.07.2013",106824000.0,72703000.0,1.6463,1.0892,0.6221,10000.0,116865000.0,16022000.0,1004000.0,,6000.0,,,16946000.0,8852000.0,10383000.0,62403000.0,,1.0158,0.0972,0.999,0.0971,9.2884,1.1076,96435000.0,71513000.0,79489000.0,,,10373000.0,106814000.0,,,,,,,,,,,,,,,6102000.0,5955000.0,,,,,,,,237000.0,,,,790000.0,880000.0,,,,,0.0557,0.0537,-0.2495,0.051,44162000.0,880000.0,4345000.0,0.0447,5222000.0,10383000.0
1045,1046,"МАЛЬДЯК, ООО",1024900715982.0,2000-04-02,17.5,,Действующая,4905006461.0,Магаданская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,71791000.0,68462000.0,0.4603,13.1481,0.3152,1679000.0,217209000.0,66525000.0,792000.0,,,,,,2795000.0,54300000.0,,0.0005,3.8487,0.7564,0.9691,0.7505,0.3221,4.0085,17491000.0,,17491000.0,,,54100000.0,70112000.0,,1679000.0,,,,,,,,,,,,,55198000.0,63255000.0,,,,,,,,6000.0,,,,740000.0,8803000.0,,,,0.533,0.9622,0.4109,0.7461,0.2912,148747000.0,12566000.0,5207000.0,0.1846,40104000.0,54300000.0
1046,1047,"МАЛЬЦОВСКОЕ КАРЬЕРОУПРАВЛЕНИЕ, ООО",1033203001787.0,2003-10-29,14.0,,Действующая,3202009474.0,Брянская область,Добыча мела и некальцинированного доломита,,166939000.0,11096000.0,0.0523,1.0494,0.0497,72327000.0,223069000.0,4315000.0,149000.0,,14845000.0,,,,90148000.0,55779000.0,,0.0,0.0463,0.3341,-0.2967,-0.1749,1.9929,0.9773,96315000.0,,96315000.0,,,-8739000.0,94612000.0,,53880000.0,,,,,,,,,,,,,-628000.0,522000.0,,,,,,,,,247000.0,11406000.0,,15288000.0,16191000.0,,,1063000.0,-0.0145,0.0036,0.0023,-0.0468,0.0023,211973000.0,63000.0,10574000.0,-0.012,-2672000.0,55779000.0
1047,1048,"МАМОНТОВСКИЙ КРС, ООО",1028601542628.0,1998-07-23,19.5,2016-12-23,Недействующая,8612008177.0,Тюменская область,Предоставление прочих услуг в области добычи нефти и природного газа,"Прекратило деятельность при присоединении от 23.12.2016, Сообщения о принятии решения о реорганизации от 05.10.2016",524854000.0,173196000.0,0.0484,1.3957,0.0462,44940000.0,3752723000.0,404080000.0,472000.0,,10231000.0,,,326570000.0,39339000.0,-243963000.0,,0.0,0.5808,-0.4648,1.1842,-0.602,-3.1514,0.6326,758586000.0,,333666000.0,,,-250150000.0,479914000.0,,11167000.0,,,,,,,,,,,,,6034000.0,49101000.0,,,,,,,,561000.0,21636000.0,2575000.0,,9937000.0,31929000.0,,,,0.0053,0.1139,0.0133,-0.0116,0.0131,3579527000.0,,124095000.0,0.0008,2854000.0,-243963000.0
1048,1049,"МАНГАЗЕЯ МАЙНИНГ, ООО",1067530005377.0,2006-03-29,11.5,,Действующая,7514002841.0,Забайкальский край,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,1054244000.0,198873000.0,0.4982,10.3704,0.3325,423360000.0,598094000.0,49624000.0,55838000.0,335000000.0,260149000.0,,219931000.0,243968000.0,331972000.0,525586000.0,159000.0,0.0093,1.1132,0.4985,0.1945,0.162,1.0058,2.3496,268509000.0,193450000.0,24541000.0,,,50586000.0,630884000.0,,202871000.0,,,,,,,,,,,,,118505000.0,179696000.0,,,,,,,,2853000.0,47247000.0,181672000.0,,6807000.0,23604000.0,,,,0.1021,0.3356,0.4295,0.1969,0.3004,399221000.0,31000.0,19018000.0,0.1576,94231000.0,525586000.0
1049,1050,"МАНСУРОВСКОЕ КАРЬЕРОУПРАВЛЕНИЕ, ЗАО",1025001813870.0,1992-12-02,25.0,,Действующая,5017014434.0,Московская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,625349000.0,119223000.0,0.5743,1.2585,0.3648,505534000.0,326821000.0,49764000.0,11000.0,218806000.0,4475000.0,38000.0,,135167000.0,65596000.0,407625000.0,33973000.0,0.0,0.2543,0.6518,-0.2402,-0.8172,0.5341,0.5619,213249000.0,,78082000.0,,,188808000.0,119815000.0,,374357000.0,,,,,,,,,,,,,-295000.0,24489000.0,,,,,,,,,13978000.0,335000.0,,52829000.0,63635000.0,,,,-0.0084,0.0515,0.081,-0.0143,0.0749,207598000.0,4206000.0,60761000.0,-0.0148,-4850000.0,407625000.0
1050,1051,"МАРАКАН, АО",1023800732218.0,1996-12-19,21.0,,Действующая,3802005707.0,Иркутская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,555719000.0,483807000.0,1.0925,12.2641,0.5221,131538000.0,926638000.0,74548000.0,122430000.0,10000.0,6996000.0,,,,80624000.0,513608000.0,927000.0,0.0747,9.7838,0.9242,0.7439,0.9007,0.082,12.0798,35115000.0,140000000.0,27051000.0,,,513483000.0,424181000.0,,130751000.0,,,,,,,,,,,,,447185000.0,444358000.0,,,,,,,,13264000.0,,,,3129000.0,13566000.0,,,15000.0,0.6671,2.1022,0.9214,0.7403,0.4795,442831000.0,92514000.0,38522000.0,0.3817,353663000.0,513608000.0
1051,1052,"МАРАНД, ООО",5087746664583.0,2008-12-24,9.0,,Действующая,7703682550.0,Москва,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,1399000.0,251000.0,0.1691,1.3351,0.1447,790000.0,1735000.0,492000.0,27000.0,,,,,,90000.0,987000.0,,0.0007,1.2597,0.7055,0.1996,0.3235,0.4174,1.4782,412000.0,,412000.0,,,28000.0,609000.0,,790000.0,,,,,,,,,,,,,33000.0,63000.0,,,,,,,,,,,,,30000.0,,,,0.0043,0.0463,0.0377,0.0081,0.0363,1484000.0,25000.0,188000.0,0.0046,8000.0,987000.0
1052,1053,"МАРЕС, ООО",1074024000995.0,2007-10-04,10.0,,Действующая,4024009828.0,Калужская область,Добыча и первичная обработка известняка и гипсового камня,,5027000.0,71000.0,0.8659,,0.4641,4829000.0,153000.0,196000.0,2000.0,,,,,170000.0,1000.0,4843000.0,,0.0001,1.0707,0.9634,0.0029,0.0707,0.038,1.0761,184000.0,,14000.0,,,18000.0,198000.0,,4829000.0,,,,,,,,,,,,,27000.0,71000.0,,,,,,,,2000.0,,,,,46000.0,,,,0.0036,0.0144,0.8659,0.0037,0.4641,82000.0,9000.0,,0.1176,18000.0,4843000.0
1053,1054,"МАРИСТЫЙ, ООО",1102801004460.0,2010-04-16,7.5,,Действующая,2801150450.0,Амурская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,667000.0,787000.0,0.0788,,0.073,52000.0,10780000.0,216000.0,48000.0,,,,,574000.0,334000.0,74000.0,,0.0008,0.4739,0.1109,0.2973,0.0358,8.0135,1.0371,593000.0,,19000.0,,,64000.0,615000.0,,52000.0,,,,,,,,,,,,,81000.0,787000.0,,,,,,,,,16000.0,,,,690000.0,,,,0.1949,2.0389,0.0788,1.7568,0.073,9993000.0,,,0.006,65000.0,74000.0
1054,1055,"МАРРТЭК, ООО",1074205003135.0,2007-02-14,11.0,,Ликвидируется,4205123233.0,Кемеровская область,Добыча и обогащение угля и антрацита,Находится в стадии ликвидации от 01.07.2015,837620000.0,292000.0,,0.0123,1.0,543684000.0,292000.0,18547000.0,172000.0,,984355000.0,,982004000.0,29188000.0,173649000.0,-227380000.0,23721000.0,0.0126,1.4916,-0.2715,3.3911,-2.6232,-4.6838,3.6448,80645000.0,101257000.0,51457000.0,,358008000.0,-227480000.0,293936000.0,,2515000.0,,,,,,,,,,,,,-85399000.0,-23429000.0,,,,,,,,10627000.0,59902000.0,,,622000.0,13317000.0,,,,-0.0892,-0.0439,-0.9877,0.3757,-80.2363,,,,-246.2979,-71919000.0,-227380000.0
1055,1056,"МАСТЕР СЕРВИС, ООО",1063453037955.0,2006-12-22,11.0,2015-09-25,Недействующая,3436108110.0,Волгоградская область,Предоставление прочих услуг в области добычи нефти и природного газа,"Исключен из ЕГРЮЛ на основании п.2 ст.21.1 ФЗ от 08.08.2001 №129-ФЗ от 25.09.2015, Сведения о принятых регистрирующими органами решениях о предстоящем исключении недействующих юридических лиц из единого государственного реестра юридических лиц от 27.05.2015",9641000.0,413000.0,0.0642,0.1339,0.0603,6028000.0,6851000.0,641000.0,244000.0,,129000.0,,,5012000.0,2728000.0,380000.0,329000.0,0.0003,0.0969,0.0394,-14.8632,-1.5632,24.3711,0.3956,9132000.0,,4120000.0,,,370000.0,3613000.0,,6005000.0,,,,,,,,,,,,,2906000.0,-2671000.0,,,,,,,,,30000.0,,,5787000.0,180000.0,,,,0.376,-0.2871,-0.2805,-4.4907,-0.3899,6438000.0,,2755000.0,0.5103,3496000.0,380000.0
1056,1057,"МАСТЕР-НЕФТЬ, ООО НК",1021100901535.0,2001-11-12,16.0,,Действующая,1106014774.0,Коми (Республика),"Предоставление услуг по монтажу, ремонту и демонтажу буровых вышек",,70963000.0,6631000.0,0.0208,,0.0204,1774000.0,324797000.0,53473000.0,7190000.0,,299000.0,,,5234000.0,8526000.0,103000.0,,0.1019,0.8597,0.0015,-16.2233,-0.0242,687.9612,0.9806,70561000.0,,65327000.0,,,93000.0,69189000.0,,1774000.0,,,,,,,,,,,,,1980000.0,6631000.0,,,,,,,,2000.0,126000.0,,,880000.0,5407000.0,,,,,0.104,0.0208,,0.0204,318166000.0,950000.0,,0.0023,731000.0,103000.0
1057,1058,"МАСТЕР-РЕСУРС, ООО",1074027002730.0,2007-03-07,10.5,,Действующая,4027078428.0,Калужская область,Добыча и первичная обработка известняка и гипсового камня,,25710000.0,357000.0,2.6842,,0.7286,6203000.0,490000.0,3746000.0,5000.0,,,,,19434000.0,15756000.0,6209000.0,,0.0,0.1923,0.2415,0.001,0.0003,3.1408,1.0003,19501000.0,,67000.0,,,10000.0,19507000.0,,6203000.0,,,,,,,,,,,,,6000.0,357000.0,,,,,,,,,318000.0,,,3000.0,36000.0,,,,0.0001,0.016,2.6842,0.0003,0.7286,133000.0,4000.0,,0.0041,2000.0,6209000.0
1058,1059,"МАТЕРИАЛЫ, ООО",1022602624142.0,2002-12-06,15.0,,Действующая,2608009610.0,Ставропольский край,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,6373000.0,911000.0,0.0969,1.7519,0.0883,2392000.0,10317000.0,2410000.0,1000000.0,,2440000.0,,2440000.0,319000.0,571000.0,-409000.0,,0.0023,0.7854,-0.0642,6.8484,-0.7036,-16.5819,0.9169,4342000.0,,4023000.0,,,-424000.0,3981000.0,,2282000.0,,,,,,,,,,,,,-136000.0,391000.0,,,,,,,,,,,,10000.0,537000.0,,,,-0.0259,0.0744,0.0394,0.4977,0.0379,9406000.0,27000.0,520000.0,-0.0158,-163000.0,-409000.0
1059,1060,"МАШИНОСТРОИТЕЛЬНЫЙ ЗАВОД ЩЕДР, ООО",1086320024702.0,2008-10-07,9.0,2016-06-16,Недействующая,6323111372.0,Самарская область,"Добыча декоративного и строительного камня, известняка, гипса, мела и сланцев","Исключен из ЕГРЮЛ на основании п.2 ст.21.1 ФЗ от 08.08.2001 №129-ФЗ от 16.06.2016, Сведения о принятых регистрирующими органами решениях о предстоящем исключении недействующих юридических лиц из единого государственного реестра юридических лиц от 24.02.2016",6175000.0,93000.0,0.0071,,0.0071,6000000.0,13103000.0,,15000.0,,6000000.0,6000000.0,6000000.0,,160000.0,152000.0,,0.0065,0.6522,0.0246,-38.4737,-33.4171,39.625,7.6087,23000.0,,23000.0,,,142000.0,175000.0,,,,,,,,,,,,,,,93000.0,93000.0,,,,,,,,,,,,,,,,,0.012,0.5813,0.0071,0.6435,0.0071,13010000.0,19000.0,,0.0056,74000.0,152000.0
1060,1061,"МАЯК, ООО",1106234007065.0,2010-08-19,7.5,,Действующая,6234083081.0,Рязанская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,1422000.0,99000.0,0.0225,1.2532,0.022,9000.0,4504000.0,103000.0,496000.0,,,,,,,24000.0,79000.0,,1.0107,0.0169,0.625,0.0106,58.25,1.0107,1398000.0,810000.0,1398000.0,,,14000.0,1413000.0,,9000.0,,,,,,,,,,,,,17000.0,20000.0,,,,,,,,9000.0,,,,,12000.0,,,,,,0.0045,0.1637,0.0044,4405000.0,3000.0,,0.0031,14000.0,24000.0
1061,1062,"МГК, ООО",1033802648780.0,1995-10-05,22.0,,Действующая,3802009885.0,Иркутская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,38693000.0,46480000.0,0.3872,6.9612,0.2791,8325000.0,166524000.0,12538000.0,2363000.0,,,862000.0,,40823000.0,15377000.0,-18091000.0,176000.0,0.0004,0.264,-0.4676,1.4602,-0.8699,-3.1388,0.5348,56784000.0,,15961000.0,,,-21055000.0,30368000.0,,2388000.0,,,,,,,,,,,,,35867000.0,39803000.0,,,,,,,,,4117000.0,,,1793000.0,1612000.0,,,,0.6284,1.4011,0.3141,-0.9121,0.239,120044000.0,,6501000.0,0.1682,28010000.0,-18091000.0
1062,1063,"МГК, ООО",1024900975472.0,2001-05-14,16.5,,Действующая,4900007461.0,Магаданская область,Добыча руд и песков драгоценных металлов и руд редких металлов,Сообщения о принятии решения о реорганизации от 01.03.2017,60468000.0,29067000.0,0.2105,,0.1739,38418000.0,167129000.0,18248000.0,302000.0,,,,,15515000.0,3179000.0,39982000.0,,0.0003,0.9212,0.6612,0.0391,0.0709,0.5124,1.0763,20486000.0,220000.0,4971000.0,,,39972000.0,22050000.0,,38418000.0,,,,,,,,,,,,,26154000.0,29067000.0,,,,,,,,6000.0,762000.0,,,804000.0,2961000.0,,,,0.4456,0.6951,0.2105,0.7404,0.1739,138062000.0,,,0.1293,21605000.0,39982000.0
1063,1064,"МГОК, АО",1026102193666.0,1992-10-19,25.0,,Действующая,6149000912.0,Ростовская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина","Сообщения о принятии решения о реорганизации от 01.02.2017, Сообщения о принятии решения о реорганизации от 09.12.2016",152195000.0,17230000.0,0.4478,1.3925,0.3093,43465000.0,55706000.0,12081000.0,184000.0,12842000.0,2408000.0,26876000.0,,,40252000.0,141589000.0,2173000.0,6.8136,8.353,0.9303,0.693,0.9025,0.0749,13.263,8198000.0,55674000.0,8120000.0,,,125355000.0,108730000.0,,15904000.0,,,,,,,,,,,,,4422000.0,4857000.0,,,,,,,,2922000.0,3461000.0,,,60806000.0,60702000.0,,,3263000.0,0.0187,0.0747,0.0955,0.0224,0.0872,38476000.0,-853000.0,10200000.0,0.0562,3130000.0,141589000.0
