,#,Наименование,Регистрационный номер,Дата регистрации,Возраст компании,Дата ликвидации,Статус,Код налогоплательщика,Регион регистрации,Вид деятельности/отрасль,Важная информация,"2012, Активы  всего, ед. RUB","2012, Валовая прибыль (убыток), ед. RUB","2012, Валовая рентабельность затрат, %","2012, Валовая рентабельность коммерческих и управленческих расходов, %","2012, Валовая рентабельность, %","2012, Внеоборотные активы, ед. RUB","2012, Выручка, ед. RUB","2012, Дебиторская задолженность, ед. RUB","2012, Денежные средства и денежные эквиваленты, ед. RUB","2012, Добавочный капитал, ед. RUB","2012, Долгосрочные обязательства, ед. RUB","2012, Долгосрочные финансовые вложения, ед. RUB","2012, Заёмные средства (долгосрочные), ед. RUB","2012, Заёмные средства (краткосрочные), ед. RUB","2012, Запасы, ед. RUB","2012, Капитал и резервы, ед. RUB","2012, Коммерческие расходы, ед. RUB","2012, Коэффициент абсолютной ликвидности, %","2012, Коэффициент быстрой ликвидности, %","2012, Коэффициент концентрации собственного капитала (автономии), %","2012, Коэффициент маневренности собственных средств, %","2012, Коэффициент обеспеченности собственными оборотными средствами, %","2012, Коэффициент соотношения заемных и собственных средств, %","2012, Коэффициент текущей ликвидности, %","2012, Краткосрочные обязательства, ед. RUB","2012, Краткосрочные финансовые вложения, ед. RUB","2012, Кредиторская задолженность, ед. RUB","2012, Налог на прибыль, ед. RUB","2012, Нематериальные активы, ед. RUB","2012, Нераспределенная прибыль (непокрытый убыток), ед. RUB","2012, Оборотные активы, ед. RUB","2012, Оплата процентов по долговым обязательствам, ед. RUB","2012, Основные средства , ед. RUB","2012, Получение дивидендов, процентов, ед. RUB","2012, Получение кредитов и займов, ед. RUB","2012, Поступление денежных вкладов собственников (участников), ед. RUB","2012, Поступления арендных, лицензионных, комиссионных платежей, роялти, ед. RUB","2012, Поступления от возврата займов, продажи долговых ценных бумаг, ед. RUB","2012, Поступления от выпуска акций, увеличения долей участия, ед. RUB","2012, Поступления от выпуска облигаций, векселей и других долговых ценных бумаг и др., ед. RUB","2012, Поступления от инвестиционных операций, ед. RUB","2012, Поступления от перепродажи финансовых вложений, ед. RUB","2012, Поступления от продаж, ед. RUB","2012, Поступления от текущих операций, ед. RUB","2012, Поступления от финансовых операций, ед. RUB","2012, Прибыль (убыток) до налогообложения , ед. RUB","2012, Прибыль (убыток) от продажи, ед. RUB","2012, Прибыль от приносящей доход деятельности, ед. RUB","2012, Приобретение акций (долей участия), ед. RUB","2012, Приобретение внеоборотных активов, ед. RUB","2012, Приобретение долговых ценных бумаг, предоставление займов, ед. RUB","2012, Приобретение основных средств, инвентаря и иного имущества, ед. RUB","2012, Продажа акций других организаций, ед. RUB","2012, Продажа внеоборотных активов, ед. RUB","2012, Проценты к получению, ед. RUB","2012, Проценты к уплате, ед. RUB","2012, Прочие внеоборотные активы, ед. RUB","2012, Прочие долгосрочные обязательства, ед. RUB","2012, Прочие доходы, ед. RUB","2012, Прочие расходы, ед. RUB","2012, Расходы на содержание аппарата управления, ед. RUB","2012, Расходы на целевые мероприятия, ед. RUB","2012, Резервный капитал, ед. RUB","2012, Рентабельность активов (ROA), %","2012, Рентабельность активов (п. 1.6 ст.105.8 НК РФ), %","2012, Рентабельность затрат, %","2012, Рентабельность капитала (ROE), %","2012, Рентабельность продаж , %","2012, Себестоимость продаж, ед. RUB","2012, Текущий налог на прибыль, ед. RUB","2012, Управленческие расходы, ед. RUB","2012, Чистая норма прибыли (ROS), %","2012, Чистая прибыль (убыток), ед. RUB","2012, Чистые активы, ед. RUB"
2279,2280,"ЭКО-ТЕХНОЛОГИИ ПЛЮС, ООО",1106316006191.0,2010-04-22,7.5,,Действующая,6316154449.0,Самарская область,Добыча сырой нефти,,28633000.0,15178000.0,0.7098,1.8313,0.4151,7948000.0,36561000.0,7448000.0,10237000.0,,,,,20000.0,182000.0,6118000.0,,0.5422,0.9106,0.2137,-0.2991,-0.0885,3.6801,0.9187,22515000.0,1971000.0,22495000.0,,,6108000.0,20685000.0,,7948000.0,,,,,,,,,,,,,6733000.0,6890000.0,,,,,,,,12000.0,,,,,169000.0,,,,0.3565,0.4423,0.2322,1.8418,0.1885,21383000.0,865000.0,8288000.0,0.1605,5868000.0,6118000.0
2280,2281,"ЭКО-ФИНАНС, ООО",1097746813284.0,2009-12-17,8.0,,Действующая,7726643124.0,Москва,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,661000.0,38000.0,0.0314,,0.0304,585000.0,1250000.0,65000.0,8000.0,,1335000.0,,1335000.0,299000.0,,-1189000.0,,0.0155,0.1476,-1.7988,1.492,-23.3421,-1.5559,0.1476,515000.0,,151000.0,,,-1201000.0,76000.0,,312000.0,,,,,,,,,,,,,-97000.0,38000.0,,,,,,,,,113000.0,,,,22000.0,,,,,0.1008,0.0314,,0.0304,1212000.0,,,-0.1264,-158000.0,-1189000.0
2281,2282,"ЭКОВЕЙ, ООО",1107746153316.0,2010-03-01,7.5,,Действующая,7720679050.0,Москва,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,32990000.0,209000.0,0.003,,0.003,574000.0,69094000.0,14633000.0,760000.0,,746000.0,,,3472000.0,12197000.0,338000.0,,0.1086,0.6337,0.0102,-0.6982,-0.0073,96.6065,1.016,31907000.0,2706000.0,28280000.0,,,338000.0,32416000.0,,,,,,,,,,,,,,,183000.0,209000.0,,,,,,,,,,,,5590000.0,5616000.0,,,,0.0041,0.0078,0.003,0.5558,0.003,68885000.0,550000.0,,0.0021,147000.0,337000.0
2282,2283,"ЭКОВЕК, ООО",1087746901263.0,2008-08-01,9.5,,Действующая,7727658349.0,Москва,Предоставление прочих услуг в области добычи нефти и природного газа,,17444000.0,3570000.0,1.3574,1.9978,0.5758,7386000.0,6200000.0,9289000.0,456000.0,,11709000.0,,11708000.0,1317000.0,90000.0,1230000.0,,0.1012,2.2127,0.0705,-5.0049,-0.6121,13.1821,2.2326,4505000.0,,3133000.0,,,1220000.0,10058000.0,,7375000.0,,,,,,,,,,,,,1549000.0,1783000.0,,,,,,,,,2000.0,,,4000.0,4236000.0,,,,,0.1064,0.4037,,0.2876,2630000.0,340000.0,1787000.0,0.1966,1219000.0,1230000.0
2283,2284,"ЭКОВИТ, ООО",1117608000740.0,2011-05-13,6.5,,Действующая,7622016986.0,Ярославская область,Добыча и агломерация торфа,,5723000.0,33000.0,0.2157,1.0,0.1774,2443000.0,186000.0,344000.0,1000.0,,1045000.0,735000.0,1045000.0,2935000.0,362000.0,100000.0,,0.1114,0.6376,0.0255,-16.0479,-0.7001,38.5137,0.7167,4578000.0,509000.0,1597000.0,,491000.0,,3281000.0,,1217000.0,,,,,,,,,,,,,-229000.0,,,,,,,,,40000.0,256000.0,,,,13000.0,,,,-0.08,,,-4.58,,153000.0,,33000.0,-1.2312,-229000.0,146000.0
2284,2285,"ЭКОВОДСТРОЙ, ООО",1105029014782.0,2010-12-09,7.0,,Действующая,5029146097.0,Московская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,527000.0,154000.0,0.0977,,0.089,72000.0,1731000.0,,254000.0,,,,,40000.0,190000.0,343000.0,,1.3804,1.4402,0.6509,0.7901,0.5956,0.5364,2.4728,184000.0,,144000.0,,,333000.0,455000.0,,72000.0,,,,,,,,,,,,,178000.0,154000.0,,,,,,,,,,,,42000.0,18000.0,,,,0.3314,0.5878,0.0977,0.5221,0.089,1577000.0,36000.0,,0.082,142000.0,343000.0
2285,2286,"ЭКОСТРОЙ, ООО",1037811043710.0,2001-10-08,16.0,,Действующая,7805235657.0,Санкт-Петербург,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,46999000.0,9425000.0,0.7828,1.9481,0.4391,39497000.0,21465000.0,865000.0,4019000.0,,10000000.0,,10000000.0,28946000.0,58000.0,6026000.0,,0.1298,0.2403,0.1282,-5.5544,-4.4616,6.7994,0.2422,30973000.0,,2027000.0,,3000.0,6016000.0,7502000.0,,38894000.0,,,,,,,,,,,,,2406000.0,4587000.0,,,,,,,,,2336000.0,,,452000.0,297000.0,,,,0.0882,0.1152,0.2718,0.688,0.2137,12040000.0,333000.0,4838000.0,0.0966,2073000.0,6026000.0
2286,2287,"ЭКОСТРОМ-Р, ООО",1077609000237.0,2007-03-20,10.5,,Действующая,7609020415.0,Московская область,"Добыча камня, песка и глины",,286288000.0,38582000.0,0.5285,,0.3458,86524000.0,111587000.0,94090000.0,13000.0,,,,,30000000.0,53781000.0,27205000.0,,0.1305,0.5635,0.095,-2.1804,-0.2969,9.5234,0.771,259083000.0,33790000.0,228015000.0,,,27185000.0,199764000.0,,86524000.0,,,,,,,,,,,,,41128000.0,38582000.0,,,,,,,,,,,,43066000.0,40520000.0,,,,0.2636,0.1646,0.5285,5.9713,0.3458,73005000.0,316000.0,,0.3652,40751000.0,27205000.0
2287,2288,"ЭКОТОН, ООО",1028601541275.0,1994-09-28,23.0,,Действующая,8612003852.0,Тюменская область,Предоставление прочих услуг в области добычи нефти и природного газа,,657912000.0,350441000.0,0.1442,1.3937,0.126,113898000.0,2781349000.0,442047000.0,8494000.0,,4976000.0,,,,93025000.0,108980000.0,,0.0002,0.8291,0.1656,-0.0451,-0.009,5.037,1.0001,543957000.0,,542200000.0,37938000.0,,108968000.0,544015000.0,3102000.0,113633000.0,,965755000.0,,,,,,,,2545739000.0,3011538000.0,965755000.0,112164000.0,98987000.0,,,21790000.0,,,,,27000.0,3051000.0,,,372599000.0,356398000.0,,,1000.0,0.1343,0.1526,0.0369,0.6939,0.0356,2430908000.0,27637000.0,251454000.0,0.0301,83834000.0,108979000.0
2288,2289,"ЭКОТОПЛИВО, ООО",1114401004827.0,2011-08-08,6.5,,Действующая,4401127731.0,Костромская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина",,13099000.0,7058000.0,0.52,0.8422,0.3421,276000.0,20631000.0,5553000.0,1000.0,,,,,611000.0,6684000.0,-1093000.0,6859000.0,0.0001,0.4326,-0.0834,1.2525,-0.1068,-12.9844,0.9035,14192000.0,,13378000.0,,,-1103000.0,12823000.0,,,,,,,,,,,,,,,-1354000.0,-1322000.0,,,,,,,,,,,,,32000.0,,,,-0.1654,-0.108,-0.0602,1.9817,-0.0641,13573000.0,,1521000.0,-0.0525,-1083000.0,-1093000.0
2289,2290,"ЭКОТОРФ, ООО",1025007372521.0,2002-07-24,15.5,2018-01-25,Недействующая,5071003367.0,Московская область,Добыча торфа,Ликвидировано вследствие банкротства от 25.01.2018,13171000.0,12273000.0,0.5871,0.8403,0.3699,2370000.0,33179000.0,7900000.0,52000.0,,,12000.0,,1719000.0,2840000.0,-22863000.0,14606000.0,0.0014,0.2209,-1.7359,1.1037,-2.3362,-1.5761,0.2997,36034000.0,,34099000.0,,,-22873000.0,10801000.0,,762000.0,,,,,,,,,,,,,-9764000.0,-2333000.0,,,,,,,,,204000.0,67000.0,,3246000.0,10473000.0,,,,-0.5251,-0.2028,-0.0657,0.4393,-0.0703,20906000.0,,,-0.2482,-8235000.0,-22863000.0
2290,2291,"ЭКСПРЕСС, ООО ФИРМА",1022300716943.0,1992-03-13,25.5,,Действующая,2303017247.0,Краснодарский край,Разработка гравийных и песчаных карьеров,,46337000.0,22761000.0,0.3426,1.0892,0.2552,27473000.0,89192000.0,4318000.0,1058000.0,,24226000.0,,24216000.0,,13488000.0,13927000.0,8297000.0,0.1293,0.6569,0.3006,-0.9726,-0.7181,2.3271,2.305,8184000.0,,8184000.0,,,9362000.0,18864000.0,,27473000.0,,,,,,,,,,,,,2117000.0,1864000.0,,,,,,,,,,,,1039000.0,786000.0,,,,0.0699,0.0412,0.0213,0.2326,0.0209,66431000.0,502000.0,12600000.0,0.0182,1620000.0,13927000.0
2291,2292,"ЭЛАТИФ-СЕРВИС, ООО",1117746533134.0,2011-07-06,6.5,,Действующая,7725728262.0,Москва,Предоставление услуг в области добычи нефти и природного газа,,53764000.0,5190000.0,0.1293,1.3622,0.1145,22647000.0,45333000.0,23828000.0,3410000.0,,,,,43937000.0,3790000.0,2571000.0,,0.0666,0.5338,0.0478,-7.8086,-0.6452,19.9117,0.6078,51193000.0,,7236000.0,,58000.0,2371000.0,31117000.0,,22589000.0,,,,,,,,,,,,,2980000.0,1380000.0,,,,,,,,,851000.0,,,3333000.0,882000.0,,,,0.0882,0.0275,0.0314,1.8436,0.0304,40143000.0,610000.0,3810000.0,0.0523,2370000.0,2571000.0
2292,2293,"ЭЛБИ-КЭНРИГ, ООО",1077760699323.0,2007-09-28,10.0,,Действующая,7717600396.0,Москва,"Предоставление услуг по монтажу, ремонту и демонтажу буровых вышек",,74713000.0,41962000.0,0.6068,4.2541,0.3776,37000.0,111114000.0,17485000.0,18692000.0,,6883000.0,,6075000.0,,37298000.0,57523000.0,,0.0181,3.6267,0.7699,0.9994,0.7698,0.2988,7.2458,10306000.0,,10306000.0,,,57513000.0,74675000.0,,35000.0,,,,,,,,,,93548000.0,156168000.0,,32493000.0,32098000.0,,,,,,,,,,,,12329000.0,11934000.0,,,,0.3184,0.5855,0.4062,0.5809,0.2889,69152000.0,6562000.0,9864000.0,0.233,25893000.0,57524000.0
2293,2294,"ЭЛЕКТРУМ ПЛЮС, ООО",1054900023595.0,2005-05-19,12.5,,Действующая,4909086161.0,Магаданская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,97303000.0,92979000.0,0.293,1.9567,0.2266,7633000.0,410341000.0,57424000.0,35000.0,,,,,,32209000.0,27770000.0,,0.0,0.8264,0.2854,0.7251,0.2246,2.5039,1.2896,69533000.0,,40113000.0,5330000.0,,27758000.0,89670000.0,,1749000.0,,,,830000.0,,,,,,342620000.0,343450000.0,,44809000.0,45460000.0,,,1254000.0,,,,,9000.0,,,,4864000.0,5524000.0,,,,0.4236,0.4975,0.1246,3.4976,0.1108,317362000.0,8308000.0,47519000.0,0.0868,35630000.0,27770000.0
2294,2295,"ЭЛИТА, ООО",1024900715476.0,2001-07-30,16.5,,Действующая,4905005980.0,Магаданская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,18647000.0,10964000.0,0.0959,1.0916,0.0875,3127000.0,125313000.0,10472000.0,3716000.0,,,,,,1332000.0,14104000.0,,0.0082,3.123,0.7564,0.7783,0.7073,0.3221,3.4162,4543000.0,,4543000.0,184000.0,,13302000.0,15520000.0,,3127000.0,,,,,,,,,,146073000.0,149869000.0,,-416000.0,920000.0,,,2652000.0,,,,,,,,,775000.0,2111000.0,,,,-0.0311,0.0616,0.0074,-0.0417,0.0073,114349000.0,184000.0,10044000.0,-0.0048,-600000.0,14104000.0
2295,2296,"ЭНГС, ООО",1087746582714.0,2008-04-30,9.5,,Действующая,7727650928.0,Москва,"Предоставление услуг по бурению, связанному с добычей нефти, газа и газового конденсата",,11405257000.0,1278420000.0,0.1238,1.5951,0.1102,3421972000.0,11602275000.0,3249717000.0,179326000.0,,5959769000.0,,5860810000.0,483075000.0,3195534000.0,-2699701000.0,,0.0008,0.5878,-0.2348,2.2859,-0.7641,-5.2669,0.9801,8145189000.0,475190000.0,7500067000.0,,,-2899701000.0,7983285000.0,537567000.0,2525971000.0,22000.0,4795327000.0,,1592000.0,105700000.0,,,219244000.0,,10611933000.0,12160278000.0,4795327000.0,75896000.0,476952000.0,,,1514199000.0,407980000.0,,,113522000.0,63579000.0,642848000.0,266886000.0,,1666354000.0,1488141000.0,,,,-0.0016,0.0532,0.0429,0.0053,0.0411,10323855000.0,,801468000.0,-0.0012,-14267000.0,-2678055000.0
2296,2297,"ЭНЕРГИЯ, ЗАО ССК",1068602157788.0,2006-10-19,11.0,2017-05-06,Недействующая,8602021210.0,Тюменская область,"Разработка гравийных и песчаных карьеров, добыча глины и каолина","Исключен из ЕГРЮЛ на основании п.2 ст.21.1 ФЗ от 08.08.2001 №129-ФЗ от 06.05.2017, Сведения о принятых регистрирующими органами решениях о предстоящем исключении недействующих юридических лиц из единого государственного реестра юридических лиц от 11.01.2017",68777000.0,95000.0,0.0287,,0.0279,48000.0,3403000.0,28131000.0,8000.0,,,,,,28783000.0,-566000.0,,0.17,0.5761,-0.0082,1.0848,-0.0089,-122.5141,0.9911,69343000.0,11778000.0,69343000.0,,,-576000.0,68729000.0,,48000.0,,,,,,,,,,,,,101000.0,95000.0,,,,,,,,25000.0,,,,614000.0,633000.0,,,,0.0025,0.0017,0.0287,-0.3039,0.0279,3308000.0,15000.0,,0.0253,86000.0,-566000.0
2297,2298,"ЭНЕРГИЯ-НК, ООО",1094217003715.0,2009-05-26,8.5,,Действующая,4217115501.0,Кемеровская область,Добыча коксующегося угля открытым способом,Сообщения о принятии решения о реорганизации от 17.06.2015,30137000.0,254000.0,0.5607,,0.3593,11869000.0,707000.0,,10000.0,,,,,20804000.0,3724000.0,6176000.0,,0.607,0.607,0.2049,-0.9218,-0.3116,3.8797,0.7624,23961000.0,14534000.0,3157000.0,,,-3914000.0,18268000.0,,8051000.0,,,,,,,,,,,,,-4824000.0,254000.0,,,,,,,,,,,,,5078000.0,,,,,0.0216,0.5607,,0.3593,453000.0,,,-5.5361,-3914000.0,6176000.0
2298,2299,"ЭНЕРГО ХОЛДИНГ, ООО",1060562000817.0,2006-02-06,12.0,,В состоянии банкротства,562061996.0,Дагестан (Республика),Добыча сырой нефти и нефтяного (попутного) газа,Решение о признании должника банкротом и открытии конкурсного производства от 11.11.2017,704475000.0,26754000.0,0.2312,,0.1878,252391000.0,142459000.0,42569000.0,5426000.0,,4248000.0,,,150283000.0,297260000.0,10744000.0,,0.0016,0.2246,0.0153,-22.4913,-0.5345,64.5692,0.6557,689483000.0,106829000.0,539200000.0,416000.0,,10734000.0,452084000.0,5067000.0,153877000.0,,123400000.0,,,,,,,,181718000.0,275271000.0,123400000.0,5278000.0,26754000.0,,,,102103000.0,,,,2108000.0,5668000.0,93905000.0,,65393000.0,83309000.0,,,,0.0074,0.0542,0.2312,0.4881,0.1878,115705000.0,1056000.0,,0.0322,4583000.0,10744000.0
2299,2300,"ЭНЕРГОБУРСЕРВИС, ООО",1126686003619.0,2012-03-02,5.5,,Действующая,6686003500.0,Свердловская область,"Предоставление услуг по монтажу, ремонту и демонтажу буровых вышек",,13040000.0,1783000.0,0.1645,1.1357,0.1412,1648000.0,12624000.0,6564000.0,832000.0,,,,,10000.0,3996000.0,40000.0,610000.0,0.064,0.5689,0.0031,-40.2,-0.1412,325.0,0.8763,13000000.0,,12990000.0,,,30000.0,11392000.0,,1648000.0,,,,,,,,,,,,,199000.0,213000.0,,,,,,,,,,,,2000.0,16000.0,,,,0.0044,0.0174,0.0172,1.45,0.0169,10841000.0,40000.0,960000.0,0.0023,29000.0,40000.0
2300,2301,"ЭНЕРГОКОМПЛЕКС, ЗАО",1026104140743.0,2002-08-29,15.5,,Действующая,6167064490.0,Ростовская область,Предоставление прочих услуг в области добычи нефти и природного газа,,213360000.0,19903000.0,0.0752,1.3068,0.07,60917000.0,284436000.0,74050000.0,8307000.0,,9135000.0,,9135000.0,3201000.0,54881000.0,3470000.0,,0.0666,0.486,0.0163,-16.5553,-0.3768,60.487,0.7593,200755000.0,5055000.0,197551000.0,,,3365000.0,152443000.0,,60917000.0,,,,,,,,,,,,,883000.0,4673000.0,,,,,,,,,,,,785000.0,4575000.0,,,5000.0,0.0009,0.0246,0.0167,0.0484,0.0164,264533000.0,674000.0,15230000.0,0.0006,164000.0,3470000.0
2301,2302,"ЭНЕРГОПЕРЕТОК, ООО ПГ",1097746059510.0,2009-02-10,9.0,,Действующая,7706715780.0,Москва,"Предоставление услуг по бурению, связанному с добычей нефти, газа и газового конденсата",Решение о признании должника банкротом и открытии конкурсного производства от 01.03.2014,53020000.0,329000.0,27.4167,0.5125,0.9648,7767000.0,341000.0,1298000.0,,,2000.0,,,,13326000.0,-23254000.0,,,0.4186,-0.4386,1.334,-0.6855,-3.28,0.5933,76272000.0,,76272000.0,,,-31264000.0,45253000.0,,,,,,,,,,,,,,,-957000.0,-313000.0,,,,,,,,,,,,13810000.0,14454000.0,,,,-0.0143,-0.0214,-0.4786,0.0336,-0.9179,12000.0,,642000.0,-2.2522,-768000.0,-23254000.0
2302,2303,"ЭНЕРГОРЕСУРС, ЗАО НИЦ",1115903006438.0,2011-12-29,6.0,,Действующая,5903096373.0,Пермский край,"Предоставление услуг по бурению, связанному с добычей нефти, газа и газового конденсата",,11591000.0,5947000.0,0.2882,0.8203,0.2237,1575000.0,26579000.0,4094000.0,447000.0,,,,,906000.0,4494000.0,228000.0,,0.1231,0.486,0.0197,-5.9079,-0.1345,49.8377,0.8815,11363000.0,952000.0,10457000.0,,,218000.0,10016000.0,,1364000.0,,,,,,,,,,,,,6000.0,-1303000.0,,,,,,,,,,,,1381000.0,72000.0,,,,,-0.1309,-0.0467,,-0.049,20632000.0,,7250000.0,0.0082,217000.0,228000.0
2303,2304,"ЭРЕЛ, ЗАО",1021400791356.0,1997-08-15,20.5,2013-12-31,Недействующая,1420002764.0,Саха (Республика) (Якутия),"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)","Прекратило деятельность при присоединении от 31.12.2013, Сообщения о принятии решения о реорганизации от 27.11.2013",122189000.0,54647000.0,0.2366,,0.1914,1073000.0,285576000.0,56002000.0,7222000.0,10659000.0,,,,,57870000.0,118280000.0,,0.0185,16.1796,0.968,0.9909,0.9677,0.033,30.9839,3909000.0,,3909000.0,6500000.0,4000.0,63960000.0,121116000.0,,246000.0,,,,,,,,,,125490000.0,177319000.0,,53135000.0,54647000.0,,,,,,,,,,823000.0,,100000.0,1612000.0,,,43561000.0,0.4099,0.4788,0.2366,0.4179,0.1914,230929000.0,10811000.0,,0.1482,42324000.0,118280000.0
2304,2305,"ЭРЭЛ, ООО",1021401007484.0,1994-03-01,24.0,2018-02-21,Недействующая,1434003140.0,Саха (Республика) (Якутия),Добыча антрацита открытым способом,Ликвидировано от 21.02.2018,307314000.0,31943000.0,0.4341,,0.3027,160428000.0,105525000.0,122584000.0,9956000.0,12870000.0,4046000.0,1028000.0,,70329000.0,5833000.0,-158008000.0,,0.0002,0.3058,-0.5142,2.0153,-2.1679,-2.9449,0.3184,461276000.0,,177115000.0,,,-196642000.0,146886000.0,,57569000.0,52000.0,,,45576000.0,3750000.0,,,3802000.0,,35391000.0,113873000.0,,24040000.0,31943000.0,,,,,,,,84000.0,7862000.0,17360000.0,,25306000.0,25431000.0,,,,0.0549,0.1717,0.4341,-0.1058,0.3027,73582000.0,,,0.1673,17650000.0,-158008000.0
2305,2306,"ЭСТ, ООО",1048602903139.0,2004-11-30,13.0,,В состоянии банкротства,8605017565.0,Тюменская область,Предоставление прочих услуг в области добычи нефти и природного газа,"Определение о введении наблюдения от 09.12.2017, Сообщение должника о намерении обратиться в суд с заявлением о банкротстве от 05.10.2017",69799000.0,6517000.0,0.0456,1.2285,0.0436,3924000.0,149326000.0,54200000.0,61000.0,,1690000.0,,1690000.0,143000.0,11614000.0,2734000.0,,0.0009,0.83,0.0392,-0.4353,-0.0181,24.53,1.0076,65375000.0,,64817000.0,,,2724000.0,65875000.0,,3505000.0,,,,,,,,,,,,,921000.0,1212000.0,,,,,,,,,,419000.0,,,291000.0,,,,0.0183,0.0175,0.0082,0.4682,0.0081,142809000.0,281000.0,5305000.0,0.0043,640000.0,2734000.0
2306,2307,"ЮВГК, АО",1021401046435.0,1996-11-01,21.0,,Действующая,1435089510.0,Саха (Республика) (Якутия),"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,2868652000.0,6931000.0,5.1114,0.1102,0.8364,2359622000.0,8287000.0,55228000.0,35628000.0,4184883000.0,217525000.0,0.0,0.0,0.0,357155000.0,2242063000.0,0.0,0.2362,0.3713,0.7816,-0.0524,-0.2309,0.2795,1.2444,409064000.0,61000000.0,152328000.0,,16000.0,-2021581000.0,509030000.0,,238416000.0,10907000.0,,,,,252000000.0,,279907000.0,,9594000.0,21845000.0,252000000.0,-290272000.0,-55964000.0,,,355913000.0,,,,,12470000.0,0.0,1637521000.0,0.0,8039000.0,254817000.0,,,0.0,-0.0861,-0.086,-0.871,-0.1148,-6.7532,1356000.0,0.0,62895000.0,-29.874,-247566000.0,2242063000.0
2307,2308,"ЮВЕНТУС, ООО",1098602002971.0,2009-04-13,8.5,,Действующая,8602152478.0,Тюменская область,"Предоставление услуг по монтажу, ремонту и демонтажу буровых вышек",,24430000.0,5976000.0,0.0554,1.5936,0.0525,6093000.0,113799000.0,9274000.0,293000.0,,4610000.0,,4610000.0,,8770000.0,1484000.0,,0.016,0.5218,0.0607,-3.1058,-0.2513,15.4623,1.0001,18336000.0,,18336000.0,,,1474000.0,18337000.0,,6093000.0,,,,,,,,,,,,,1538000.0,2226000.0,,,,,,,,,106000.0,,,108000.0,690000.0,,,,,0.0922,0.02,,0.0196,107823000.0,308000.0,3750000.0,0.0107,1223000.0,1484000.0
2308,2309,"ЮВПК, ООО",1091689000985.0,2009-06-04,8.5,,Действующая,1649017601.0,Республика Татарстан,Предоставление прочих услуг в области добычи нефти и природного газа,,9151000.0,1088000.0,0.0091,1.2968,0.009,3492000.0,121180000.0,,1643000.0,,,,,,965000.0,-64130000.0,839000.0,0.0224,0.0641,-7.008,1.0545,-11.9495,-1.1427,0.0772,73281000.0,,73281000.0,,,-64140000.0,5659000.0,,3492000.0,,,,,,,,,,,,,249000.0,249000.0,,,,,,,,,,,,,,,,,0.0544,0.0559,0.0021,-0.0078,0.0021,120092000.0,,,0.0021,249000.0,-64130000.0
2309,2310,"ЮГАНСКНЕФТЕПРОМБУРСЕРВИС, ООО",1028601790194.0,1998-07-27,19.5,2017-01-10,Недействующая,8619007623.0,Тюменская область,Предоставление прочих услуг в области добычи нефти и природного газа,"Прекратило деятельность при присоединении от 10.01.2017, Сообщения о принятии решения о реорганизации от 02.11.2016",279678000.0,91227000.0,0.1472,1.0633,0.1283,18154000.0,710951000.0,211376000.0,35000.0,,2049000.0,,,273301000.0,50106000.0,-104049000.0,,0.0,0.5539,-0.3708,1.1783,-0.466,-3.7,0.6852,381678000.0,,84270000.0,3980000.0,,-122880000.0,261524000.0,,15429000.0,,,,4058000.0,,,,,,710019000.0,723209000.0,,-6804000.0,5429000.0,,,6998000.0,,,,,61000.0,10541000.0,232000.0,,7827000.0,9580000.0,,,,-0.021,0.0196,0.0077,0.0594,0.0076,619724000.0,,85798000.0,-0.0084,-6003000.0,-103711000.0
2310,2311,"ЮГК, АО",1077424000686.0,2007-06-19,10.5,,Действующая,7424024375.0,Челябинская область,"Добыча руд и песков драгоценных металлов (золота, серебра и металлов платиновой группы)",,10851772000.0,2571314000.0,0.4554,1536.948,0.3129,2158280000.0,8217626000.0,1944186000.0,2192000.0,,3666526000.0,844350000.0,2776295000.0,967388000.0,5841411000.0,5582115000.0,1673000.0,0.0048,1.7791,0.5144,0.6134,0.3938,0.944,5.4228,1603131000.0,774027000.0,525690000.0,173630000.0,,5570039000.0,8693492000.0,84349000.0,1231737000.0,15478000.0,5243466000.0,,4287000.0,1076614000.0,,,1725223000.0,,8041465000.0,8102344000.0,24048861000.0,2280231000.0,2569641000.0,,10000.0,882212000.0,1511314000.0,,,633131000.0,45616000.0,91096000.0,,,1206466000.0,1450396000.0,,,11976000.0,0.1993,0.285,0.455,0.3882,0.3127,5646312000.0,260844000.0,,0.2208,1814555000.0,5582115000.0
