,Bankrupt,TA,GP,Sales,Cash,LT Debt,Inventories,Current liabilities,Retained earnings,Current assets,EBIT,Operating income,ROA,ROE,ROS,NI,WC
170,,2394000,960000,960000,187000.0,442000.0,,8349000.0,-7476000.0,1566000,-2852000.0,-2534000.0,-1.1785,0.5739,-2.9708,-2852000.0,-6397000.0
171,,3436000,1249000,11908000,1367000.0,,32000.0,862000.0,2564000.0,3348000,-975000.0,-901000.0,-0.2487,-0.3526,-0.0925,-1102000.0,2574000.0
172,,23639000,2445000,24740000,1339000.0,3741000.0,12115000.0,18893000.0,331000.0,20270000,145000.0,2445000.0,0.0062,0.1132,0.0047,116000.0,1005000.0
173,,60518000,3985000,55808000,14862000.0,,12825000.0,58225000.0,2283000.0,59441000,3985000.0,3985000.0,0.0741,1.262,0.0411,2293000.0,2293000.0
174,,7205000,32000,48000,4000.0,,,538000.0,16000.0,494000,11000.0,32000.0,,,0.1875,9000.0,6667000.0
175,,1150123000,52223000,262932000,173813000.0,11000.0,481253000.0,105365000.0,44747000.0,778547000,-27366000.0,-34668000.0,-0.0189,-0.0207,-0.0832,-21875000.0,1044963000.0
176,,44895000,10446000,18218000,586000.0,,2375000.0,22549000.0,869000.0,24522000,6403000.0,6494000.0,0.0,0.0,0.0,,22346000.0
177,,2449645000,146697000,2057881000,45410000.0,1590841000.0,161287000.0,542511000.0,226293000.0,2423424000,19388000.0,50147000.0,0.0058,0.0488,0.0073,15078000.0,316293000.0
178,,14262000,1151000,22057000,4364000.0,,8634000.0,10847000.0,3405000.0,14109000,271000.0,341000.0,0.013,0.0567,0.0096,211000.0,3415000.0
179,,274330000,289838000,297480000,55202000.0,27757000.0,91103000.0,244309000.0,2254000.0,270289000,106000.0,1716000.0,0.0007,0.0939,0.0007,209000.0,2264000.0
180,,31752000,2742000,7616000,81000.0,,576000.0,27739000.0,4003000.0,10932000,-637000.0,-394000.0,-0.0197,-0.1428,-0.0836,-637000.0,4013000.0
181,,1513171000,120965000,1995448000,110553000.0,131067000.0,149008000.0,1352574000.0,29520000.0,1298146000,17834000.0,73606000.0,0.0005,0.0196,0.0003,562000.0,29530000.0
182,,192637000,26995000,310188000,9394000.0,2752000.0,27197000.0,122379000.0,67496000.0,179796000,11754000.0,18485000.0,0.0482,0.1557,0.0314,9753000.0,67506000.0
183,,100160000,7652000,81381000,7096000.0,,39154000.0,99277000.0,873000.0,97153000,373000.0,7652000.0,0.0028,0.406,0.0037,298000.0,883000.0
184,,5048000,447000,470000,5000.0,3035000.0,31000.0,1649000.0,354000.0,2490000,187000.0,227000.0,0.0342,0.6093,0.3617,170000.0,364000.0
185,,440000,273000,1311000,111000.0,,281000.0,242000.0,188000.0,433000,-76000.0,-57000.0,-0.1021,-0.2836,-0.058,-76000.0,198000.0
186,,36444000,2413000,77858000,1053000.0,,1091000.0,35199000.0,1235000.0,13133000,579000.0,2413000.0,0.0068,0.059,0.0034,263000.0,1245000.0
187,,495000,378000,756000,1000.0,,58000.0,445000.0,40000.0,476000,75000.0,102000.0,0.0625,4.25,0.0899,68000.0,50000.0
188,,29872000,12273000,76053000,4386000.0,,223000.0,5334000.0,24518000.0,9894000,4891000.0,12273000.0,0.0793,0.1096,0.0308,2343000.0,24573000.0
189,,85534000,27050000,27050000,434000.0,,168000.0,49646000.0,35853000.0,2894000,13779000.0,13849000.0,0.1408,0.4157,0.4566,12351000.0,35888000.0
190,,72643000,2370000,2413000,3000.0,,231000.0,176923000.0,-104290000.0,16483000,-74023000.0,1638000.0,-0.6613,0.8125,-24.9693,-60251000.0,-104280000.0
191,,252439000,1464000,1648000,17358000.0,53427000.0,143613000.0,897092000.0,-773090000.0,213022000,-325548000.0,-1650000.0,-1.376,0.6082,-197.5413,-325548000.0,-698080000.0
192,,21728000,628000,2207000,,,960000.0,,1958000.0,1553000,628000.0,628000.0,0.0262,0.0262,0.2546,562000.0,21728000.0
193,,31878000,933000,22779000,530000.0,,2228000.0,28449000.0,,14060000,303000.0,933000.0,0.0073,0.0731,0.0106,242000.0,3429000.0
194,,2320000,231000,9562000,41000.0,,299000.0,1315000.0,995000.0,1683000,-596000.0,231000.0,-0.2657,-0.5393,-0.071,-679000.0,1005000.0
195,,4381000,745000,2728000,183000.0,,279000.0,1286000.0,3070000.0,4243000,587000.0,745000.0,0.0876,0.1219,0.1364,372000.0,3095000.0
196,,137692000,11319000,47223000,1345000.0,,32896000.0,130615000.0,7067000.0,99437000,213000.0,-14145000.0,0.0012,0.0243,0.0036,170000.0,7077000.0
197,,29014000,7980000,67112000,7994000.0,,619000.0,6705000.0,22299000.0,17377000,1545000.0,1025000.0,0.0401,0.0499,0.0178,1196000.0,22309000.0
198,,381277000,41097000,505317000,8414000.0,4261000.0,165822000.0,367673000.0,9333000.0,380995000,22396000.0,23031000.0,0.0743,3.6028,0.0385,19448000.0,9343000.0
199,,221409000,77846000,1064477000,11925000.0,1290000.0,3996000.0,179482000.0,40137000.0,195836000,27679000.0,27670000.0,0.1083,0.694,0.0197,20938000.0,40637000.0
200,,108409000,1483000,4438000,163000.0,83952000.0,2188000.0,23755000.0,692000.0,21661000,1005000.0,1010000.0,0.0076,2.68,0.1812,804000.0,702000.0
201,,65490000,29082000,157244000,236000.0,69000.0,14453000.0,58508000.0,6018000.0,39840000,-43330000.0,-32745000.0,-0.4484,-1.5843,-0.3351,-52696000.0,6913000.0
202,,12254000,6771000,24105000,406000.0,,4311000.0,9549000.0,2605000.0,8071000,631000.0,877000.0,0.0513,0.2018,0.0208,502000.0,2705000.0
203,,38800000,11496000,39162000,787000.0,1393000.0,24838000.0,9027000.0,28370000.0,32988000,1642000.0,374000.0,0.0343,0.0465,0.0329,1289000.0,28380000.0
204,,25792000,9665000,59018000,20000.0,6518000.0,18046000.0,12548000.0,881000.0,19272000,319000.0,9665000.0,0.0082,0.0482,0.0054,319000.0,6726000.0
205,,11969000,1174000,19079000,133000.0,,4953000.0,10791000.0,1178000.0,11968000,10000.0,25000.0,0.0004,0.0068,0.0004,8000.0,1178000.0
206,,501407000,177376000,774438000,60312000.0,,241189000.0,334246000.0,162188000.0,471397000,136412000.0,115528000.0,0.1648,0.645,0.1409,109130000.0,167161000.0
207,,277926000,27934000,529962000,4709000.0,6839000.0,22453000.0,262652000.0,7632000.0,262783000,9280000.0,6647000.0,0.0402,1.9654,0.0175,9270000.0,8435000.0
208,,49961000,380000,84228000,8277000.0,,23985000.0,20594000.0,29347000.0,37664000,380000.0,380000.0,0.0062,0.0096,0.0036,304000.0,29367000.0
209,,44345000,13088000,68823000,5144000.0,750000.0,9057000.0,42801000.0,784000.0,43410000,1295000.0,871000.0,0.0127,1.2574,0.0089,613000.0,794000.0
210,,26303000,3920000,10381000,34000.0,6812000.0,5132000.0,52912000.0,-33462000.0,20724000,-18267000.0,489000.0,-0.548,0.7564,-1.767,-18343000.0,-33421000.0
211,2017-02-14,5381082000,317294000,3969211000,9083000.0,3279187000.0,204220000.0,2193628000.0,-91870000.0,5376990000,-195246000.0,229394000.0,-0.0287,-28.4016,-0.0497,-197363000.0,-91733000.0
212,,8306118000,635694000,12328221000,1531000.0,725293000.0,2490944000.0,6020078000.0,1550653000.0,7327691000,172498000.0,635694000.0,0.0159,0.0878,0.011,135677000.0,1562555000.0
213,,4220224000,70915000,5023315000,65580000.0,1993054000.0,1485537000.0,2223241000.0,3919000.0,3722093000,5742000.0,-7248000.0,0.0007,0.836,0.0007,3407000.0,3929000.0
214,,10320000,190000,10373000,,4720000.0,,2807000.0,2783000.0,8531000,190000.0,190000.0,0.018,0.0858,0.0147,152000.0,2793000.0
215,,3217000,22000,672000,14000.0,,2379000.0,2119000.0,1088000.0,3207000,,22000.0,,,,,1098000.0
216,,6369000,167000,1218000,,,,2011000.0,4348000.0,4657000,-1208000.0,-1150000.0,-0.0726,-0.2472,-1.009,-1229000.0,4358000.0
217,,493891000,6928000,32297000,2451000.0,,,490631000.0,2735000.0,4096000,3799000.0,6928000.0,0.0064,1.5517,0.0972,3139000.0,492923000.0
218,,9694000,229000,2441000,77000.0,8471000.0,,1226000.0,-13000.0,6038000,66000.0,229000.0,0.0056,-1.8276,0.0217,53000.0,-3000.0
219,2015-12-02,168280000,23476000,34421000,,27567000.0,62000.0,41597000.0,99016000.0,14303000,27593000.0,8829000.0,0.143,0.2789,0.7049,24262000.0,102158000.0
220,,8937000,6502000,6502000,1070000.0,,19000.0,622000.0,7215000.0,2290000,1273000.0,1747000.0,0.1359,0.1506,0.1958,1273000.0,8315000.0
221,,10368000,9668000,26733000,8247000.0,,891000.0,1532000.0,8813000.0,10153000,-560000.0,630000.0,-0.0548,-0.074,-0.0254,-679000.0,8836000.0
222,,579000,40000,2234000,,,416000.0,546000.0,24000.0,532000,-13000.0,-10000.0,-0.0075,-0.321,-0.0058,-13000.0,33000.0
223,,12267000,4924000,34177000,37000.0,,6220000.0,8382000.0,3875000.0,11352000,1812000.0,1075000.0,0.1372,0.4358,0.0422,1443000.0,3885000.0
224,,2070487000,2607000,2947000,1990000.0,258220000.0,4822000.0,1810819000.0,1438000.0,766250000,,2607000.0,,,,,35368000.0
225,,58498000,3020000,84283000,3133000.0,,63000.0,26050000.0,32423000.0,34084000,3020000.0,3020000.0,,,0.0316,2661000.0,32448000.0
226,,28306000,9027000,16555000,2226000.0,,5453000.0,24150000.0,4146000.0,27909000,3135000.0,3178000.0,0.187,1.2111,0.1894,3135000.0,4156000.0
227,,39211000,1055000,21486000,5091000.0,,6764000.0,2421000.0,36478000.0,31713000,1129000.0,1055000.0,,,0.0525,1129000.0,36880000.0
228,,4843000,136000,12172000,490000.0,2000.0,408000.0,3893000.0,938000.0,4491000,65000.0,136000.0,0.008,0.0159,0.0042,51000.0,948000.0
229,,145530000,1199000,303177000,12574000.0,,25450000.0,116159000.0,10806000.0,101274000,1199000.0,1199000.0,,,0.0032,959000.0,29371000.0
230,,43106000,10874000,81553000,19934000.0,,9010000.0,40781000.0,2315000.0,34739000,4991000.0,4443000.0,0.0783,5.2037,0.0412,3359000.0,2325000.0
231,,11497000,6933000,24887000,63000.0,,840000.0,9378000.0,2109000.0,11478000,-110000.0,545000.0,-0.0149,-0.0626,-0.0055,-137000.0,2119000.0
232,,7860000,2125000,19187000,4342000.0,,1488000.0,3758000.0,4002000.0,7515000,1730000.0,2125000.0,0.0982,0.1712,0.0337,647000.0,4102000.0
233,,9449000,2664000,27863000,332000.0,1345000.0,3150000.0,4470000.0,3623000.0,9324000,1572000.0,2025000.0,0.112,0.3498,0.0451,1257000.0,3634000.0
234,,430816000,17801000,533239000,2046000.0,,90841000.0,407801000.0,20015000.0,170542000,19480000.0,11308000.0,0.0287,0.776,0.029,15445000.0,282801000.0
235,,160000,189000,4512000,,,,150000.0,,100000,189000.0,189000.0,1.6652,18.9,0.0419,189000.0,10000.0
236,,48980000,8069000,153272000,48846000.0,,,42513000.0,6457000.0,48867000,7317000.0,7377000.0,0.1522,1.6475,0.0381,5842000.0,6467000.0
237,,6870000,1012000,5450000,29000.0,,3445000.0,3523000.0,3337000.0,6858000,236000.0,259000.0,0.0294,0.0601,0.0347,189000.0,3347000.0
238,,7631000,372000,2415000,,3100000.0,16000.0,4521000.0,,4757000,350000.0,372000.0,0.0449,6.3063,0.1449,350000.0,10000.0
239,,54534000,17547000,145018000,509000.0,,6879000.0,46550000.0,7966000.0,42849000,6374000.0,10830000.0,0.0985,0.6253,0.0328,4755000.0,7984000.0
240,,46255000,17000,273000,311000.0,8055000.0,,23716000.0,14475000.0,32089000,-533000.0,17000.0,-0.0181,-0.038,-2.044,-558000.0,14484000.0
241,,63078000,64833000,69528000,460000.0,,,14554000.0,48504000.0,3288000,56168000.0,62734000.0,0.866,2.3403,0.7526,52329000.0,48524000.0
242,,19792000,1461000,32174000,2035000.0,,14475000.0,17120000.0,2662000.0,19700000,1347000.0,1461000.0,0.0682,0.5007,0.0333,1070000.0,2672000.0
243,,253426000,20856000,404790000,1895000.0,,85101000.0,117050000.0,116729000.0,109648000,17678000.0,20856000.0,0.0546,0.1077,0.0349,14144000.0,136376000.0
244,,83096000,5427000,14903000,3000.0,,45791000.0,91660000.0,-9564000.0,78740000,-19297000.0,-8997000.0,-0.1836,19.5176,-1.0425,-15536000.0,-8564000.0
245,,454000,632000,1475000,166000.0,179000.0,,315000.0,-50000.0,327000,551000.0,632000.0,1.6146,-1.7274,0.3437,507000.0,-40000.0
246,,386682000,25599000,225753000,,,10592000.0,174792000.0,211840000.0,386382000,19433000.0,21805000.0,0.0569,0.0961,0.0861,19433000.0,211890000.0
247,,48987000,411000,68494000,314000.0,7480000.0,20610000.0,29012000.0,9871000.0,46839000,281000.0,411000.0,0.0047,0.0182,0.0033,225000.0,12495000.0
248,,121000,153000,1111000,10000.0,,,499000.0,-388000.0,51000,-60000.0,92000.0,-1.388,0.4038,-0.1143,-127000.0,-378000.0
249,,939233000,6770000,34125000,158000.0,,446456000.0,939327000.0,-115000.0,487438000,,-802000.0,,,,,-94000.0
250,,554027000,73136000,743808000,165000.0,400441000.0,44039000.0,92138000.0,61439000.0,200182000,18941000.0,23558000.0,0.0232,0.2632,0.0192,14291000.0,61448000.0
251,,3255000,1917000,2746000,,,486000.0,3050000.0,195000.0,3098000,51000.0,398000.0,0.0098,0.2043,0.0138,38000.0,205000.0
252,,59390000,1224000,26295000,140000.0,,26482000.0,57951000.0,1429000.0,54698000,581000.0,-673000.0,-0.0076,-0.2766,-0.0176,-462000.0,1489000.0
253,,1710000,66000,584000,,,151000.0,1624000.0,74000.0,1695000,32000.0,66000.0,0.0192,-2.6667,0.0548,32000.0,86000.0
254,,992233000,56265000,141345000,4566000.0,388300000.0,757000.0,170165000.0,114958000.0,170005000,114091000.0,35916000.0,0.1154,0.3028,0.807,114059000.0,433768000.0
255,,62749000,908000,30958000,1230000.0,20319000.0,23511000.0,780000.0,41640000.0,26847000,-1792000.0,-1899000.0,-0.0285,-0.0476,-0.0679,-2102000.0,41650000.0
256,,57742000,3902000,99151000,1714000.0,,4811000.0,56825000.0,902000.0,57212000,998000.0,1604000.0,0.0253,1.5417,0.0081,804000.0,917000.0
257,,4819000,712000,10038000,422000.0,476000.0,62000.0,1026000.0,,1219000,712000.0,712000.0,0.0897,0.1606,0.0709,712000.0,3317000.0
258,,838000,102000,1364000,30000.0,32000.0,762000.0,213000.0,583000.0,813000,97000.0,102000.0,0.1191,0.1781,0.0711,97000.0,593000.0
259,,381000,34000,2344000,4000.0,,236000.0,360000.0,11000.0,371000,34000.0,34000.0,0.0225,0.0521,0.0047,11000.0,21000.0
260,,291515000,18027000,30359000,1000.0,154787000.0,149499000.0,115979000.0,20687000.0,287738000,31000.0,18027000.0,,0.0004,0.0003,8000.0,20749000.0
261,,53356000,9727000,133617000,398000.0,,19760000.0,50979000.0,2367000.0,49103000,1571000.0,1471000.0,0.0267,0.8047,0.0102,1364000.0,2377000.0
262,,2206000,739000,9340000,1182000.0,,585000.0,1709000.0,482000.0,2156000,695000.0,739000.0,0.1097,0.6901,0.0273,255000.0,497000.0
263,,1793000,1000,81000,2000.0,,960000.0,1053000.0,725000.0,1701000,1000.0,1000.0,0.0005,0.0013,0.0123,1000.0,740000.0
264,,262212000,82000,82000,5115000.0,65109000.0,24776000.0,160277000.0,36815000.0,105624000,16239000.0,82000.0,0.0406,0.6276,223.561,18332000.0,180999000.0
265,,876000,948000,948000,13000.0,,20000.0,1051000.0,-185000.0,502000,177000.0,348000.0,0.1392,-0.4729,0.115,109000.0,-175000.0
266,,9843000,1063000,21563000,2697000.0,,2954000.0,723000.0,9120000.0,8510000,399000.0,1063000.0,0.0427,0.0447,0.0185,399000.0,9120000.0
267,,24954000,6655000,48854000,771000.0,3697000.0,6271000.0,3684000.0,17483000.0,18974000,-359000.0,2738000.0,-0.0228,-0.0416,-0.0153,-746000.0,17573000.0
268,,18056000,516000,25165000,,10000.0,932000.0,16483000.0,1543000.0,11582000,43000.0,516000.0,0.0016,0.0194,0.0012,30000.0,1563000.0
269,2016-06-02,27671000,2572000,2572000,1503000.0,,,95000.0,27566000.0,1741000,-4753000.0,-4753000.0,-0.1608,-0.1613,-1.8997,-4886000.0,27576000.0
270,,105470000,706000,92342000,17000.0,73890000.0,12129000.0,30533000.0,241000.0,86683000,301000.0,706000.0,0.0027,0.0713,0.0026,241000.0,1047000.0
271,,215051000,9702000,246184000,196000.0,,43214000.0,9822000.0,205219000.0,104836000,9702000.0,9702000.0,0.0245,0.0378,0.0315,7762000.0,205229000.0
272,,83379000,703000,6690000,3000.0,,17037000.0,70479000.0,12890000.0,81687000,-3555000.0,-3990000.0,-0.045,-0.2423,-0.5314,-3555000.0,12900000.0
273,,45763000,1766000,28483000,66000.0,3426000.0,28765000.0,41050000.0,1277000.0,39481000,840000.0,1766000.0,0.0161,0.7633,0.025,711000.0,1287000.0
274,,155269000,79308000,191923000,176000.0,33904000.0,16310000.0,33271000.0,87830000.0,111639000,40835000.0,44926000.0,0.1661,0.4358,0.1642,31522000.0,88094000.0
275,,954569000,32491000,304595000,1682000.0,656250000.0,192416000.0,295904000.0,2405000.0,342420000,2588000.0,-54000.0,0.0001,0.0388,0.0003,92000.0,2415000.0
276,,1939902000,34230000,95302000,547000.0,514152000.0,252555000.0,435870000.0,-10301000.0,1550898000,185000.0,33448000.0,0.0001,0.0002,0.0009,88000.0,989880000.0
277,,1888568000,222901000,2164367000,28343000.0,716927000.0,703850000.0,981407000.0,186311000.0,1640940000,138727000.0,180738000.0,0.0526,0.7484,0.0479,103596000.0,190234000.0
278,,904000,1981000,2004000,230000.0,,,408000.0,476000.0,387000,1810000.0,1981000.0,,,0.8483,1700000.0,496000.0
279,,499890000,37242000,1138152000,2248000.0,,231090000.0,461671000.0,38209000.0,455374000,33871000.0,-17621000.0,0.0401,0.8542,0.0239,27209000.0,38219000.0
280,,107304000,25688000,81681000,203000.0,,6216000.0,98258000.0,9036000.0,104466000,1732000.0,1633000.0,0.0168,0.1659,0.017,1386000.0,9835000.0
281,,138694000,2583000,157477000,1589000.0,,5977000.0,130534000.0,8150000.0,128446000,1790000.0,1233000.0,0.0094,0.1913,0.009,1425000.0,8160000.0
282,,92936000,2630000,16276000,90000.0,,28757000.0,1270000.0,91656000.0,78620000,1669000.0,1925000.0,0.0167,0.0172,0.0959,1561000.0,91666000.0
283,,2897691000,227375000,1811592000,118713000.0,4539000.0,992000.0,2796046000.0,96149000.0,2888460000,36374000.0,23131000.0,0.0088,0.3407,0.0157,28385000.0,97106000.0
284,,133817000,104841000,104841000,865000.0,38000.0,5039000.0,129639000.0,4128000.0,133197000,119000.0,302000.0,0.001,0.0232,0.0009,95000.0,4140000.0
285,,86558000,5032000,26471000,11212000.0,627000.0,20308000.0,76548000.0,9373000.0,86194000,10304000.0,5032000.0,0.1461,1.8731,0.3541,9373000.0,9383000.0
286,,338571000,25413000,90508000,533000.0,,41693000.0,289218000.0,49343000.0,338259000,2236000.0,2227000.0,0.0028,0.0214,0.0115,1043000.0,49353000.0
287,,6589000,6617000,9760000,157000.0,,4322000.0,1519000.0,5060000.0,4769000,-1216000.0,-2293000.0,-0.1338,-0.2151,-0.1252,-1222000.0,5070000.0
288,,31605000,780000,17251000,11000.0,,20907000.0,26942000.0,4653000.0,31557000,734000.0,780000.0,0.019,0.1343,0.034,587000.0,4663000.0
289,,309776000,66118000,483879000,6020000.0,,29872000.0,226943000.0,82676000.0,241262000,67250000.0,66118000.0,0.1651,0.9509,0.1112,53800000.0,82833000.0
290,,38196000,2417000,36027000,121000.0,,7517000.0,37771000.0,417000.0,18393000,81000.0,137000.0,0.0017,0.1684,0.0018,66000.0,2145000.0
291,,20828000,430000,12606000,3426000.0,,7106000.0,804000.0,10803000.0,18355000,87000.0,430000.0,0.0042,0.0044,0.0069,87000.0,20024000.0
292,,1128000,538000,6398000,538000.0,,80000.0,580000.0,538000.0,1088000,538000.0,538000.0,0.2872,0.6533,0.0841,538000.0,548000.0
293,,11095000,1875000,15687000,61000.0,197000.0,6143000.0,5367000.0,5516000.0,10601000,-1119000.0,-1259000.0,-0.0233,-0.0654,-0.057,-894000.0,5531000.0
294,,81050000,3612000,45619000,28000.0,,66958000.0,60394000.0,20598000.0,73595000,1633000.0,3612000.0,0.0115,0.0479,0.0212,966000.0,20656000.0
295,,4895000,76000,6547000,133000.0,,2719000.0,4185000.0,626000.0,4858000,57000.0,76000.0,0.0084,0.0669,0.007,46000.0,710000.0
296,,675919000,56592000,369834000,8355000.0,24000.0,400115000.0,670259000.0,5626000.0,664614000,7191000.0,21121000.0,0.0098,0.5753,0.0156,5751000.0,5636000.0
297,,604888000,348291000,2171303000,7822000.0,1137000.0,34627000.0,682261000.0,-78520000.0,560615000,27524000.0,290244000.0,0.036,-0.2268,0.0092,20084000.0,-78510000.0
298,,44914000,1509000,10050000,570000.0,4087000.0,4098000.0,40625000.0,192000.0,32074000,104000.0,1485000.0,0.0004,0.0665,0.0013,13000.0,202000.0
299,,302677000,24159000,87392000,221000.0,159188000.0,109230000.0,90299000.0,53180000.0,143033000,15161000.0,12865000.0,,,0.0921,8045000.0,117604000.0
300,,63088000,6488000,54881000,675000.0,,11425000.0,61795000.0,1283000.0,59868000,-920000.0,676000.0,-0.018,-0.6886,-0.0168,-920000.0,1293000.0
301,,22000,37000,635000,5000.0,,1000.0,,12000.0,21000,36000.0,37000.0,0.0142,0.017,0.0268,17000.0,22000.0
302,,23009000,8282000,112330000,635000.0,,1953000.0,13345000.0,9654000.0,18740000,8107000.0,8282000.0,0.2252,0.973,0.0573,6440000.0,9664000.0
303,,303570000,72803000,161061000,2174000.0,,42485000.0,294331000.0,9206000.0,283481000,865000.0,-35279000.0,0.0021,0.0773,0.0043,688000.0,9239000.0
304,,24938000,5460000,15815000,,,8196000.0,26413000.0,-1485000.0,23665000,-148000.0,-293000.0,-0.0073,0.1071,-0.0095,-150000.0,-1475000.0
305,,9831000,3827000,18189000,419000.0,,723000.0,9369000.0,405000.0,9812000,514000.0,1309000.0,0.0308,1.5607,0.0223,405000.0,462000.0
306,,1897695000,203531000,1203547000,1241000.0,130272000.0,295619000.0,1742306000.0,15117000.0,1772081000,9939000.0,133863000.0,0.0037,0.2002,0.0038,4571000.0,25117000.0
307,,21884000,13501000,43771000,7958000.0,39127000.0,83000.0,13189000.0,-31932000.0,19825000,-23634000.0,-15219000.0,-0.7857,1.1196,-0.499,-21843000.0,-30432000.0
308,,1367000,1178000,1178000,153000.0,202000.0,978000.0,97000.0,1058000.0,1329000,78000.0,97000.0,0.0324,0.0381,0.0348,41000.0,1068000.0
309,,37385000,9216000,77127000,10834000.0,,128000.0,13375000.0,23604000.0,33834000,3702000.0,4943000.0,0.0888,0.1314,0.0384,2961000.0,24010000.0
310,,41140000,11822000,141842000,21611000.0,12000000.0,368000.0,13467000.0,14673000.0,37101000,4163000.0,4117000.0,0.061,0.2377,0.0235,3330000.0,15673000.0
311,,34688000,1130000,36512000,455000.0,,9315000.0,30513000.0,4165000.0,33933000,939000.0,1130000.0,0.0473,0.2471,0.0257,939000.0,4175000.0
312,,5618000,26000,2411000,415000.0,,472000.0,7134000.0,-1526000.0,3884000,2000.0,26000.0,0.0004,-0.0013,0.0008,2000.0,3105000.0
313,,12225000,9866000,9866000,4284000.0,,,3412000.0,8333000.0,12025000,2737000.0,5310000.0,0.1211,0.1542,0.1279,1262000.0,8813000.0
